Network,Network,Assortivity,GFD1,GFD2,GFD3,GFD4,GFD5,GFD6,GFD7,GFD8,GFD9,GFD10,GFD11,GFD12,GFD13,GFD14,GFD15,GFD16,GFD17,GFD18,GFD19,GFD20,GFD21,GFD22,GFD23,GFD24,GFD25,GFD26,GFD27,GFD28,GFD29,Hawkes,Eigen,SIS,LOG_Hawkes,LOG_Eigen,LOG_SIS
398,rt-retweet_network_398,-0.043313,-1.68784,-3.18774,-1.13436,-1.24783,-2.95926,-2.02752,-3.69962,-4.30168,-0.879748,-0.369867,-0.855766,-1.25285,-1.76639,-1.43186,-2.85452,-1.74297,-2.3332,-3.60271,-2.4955,-4.00065,-2.79653,-4.30168,-4.30168,-3.39859,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,106.58,5.5008,24.163,2.027675716,0.740425855,1.383150854
148,rt-retweet_network_148,-0.072052,-1.68573,-3.26029,-1.10056,-1.21497,-3.26029,-2.00283,-3.45658,-4.30168,-0.872575,-0.364715,-0.87387,-1.36166,-1.7018,-1.43186,-2.95926,-1.93807,-2.0842,-3.69962,-2.46283,-4.30168,-2.64847,-4.00065,-4.30168,-3.45658,-4.30168,-4.30168,-3.69962,-4.30168,-4.30168,42.681,5.4125,15.81,1.630234586,0.733397909,1.19893187
234,rt-retweet_network_234,-0.083374,-1.68573,-3.52353,-1.16878,-1.22286,-3.07123,-2.14031,-3.69962,-4.30168,-0.902527,-0.334789,-0.854368,-1.41973,-1.86871,-1.49347,-2.82456,-1.64943,-2.53083,-3.45658,-2.87032,-3.26029,-2.67843,-4.30168,-4.30168,-3.82456,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,25.783,5.3492,12.284,1.411333449,0.728288836,1.089339808
278,rt-retweet_network_278,-0.097743,-1.68573,-3.2225,-1.13942,-1.18243,-3.15555,-2.00283,-3.52353,-3.82456,-0.882552,-0.361812,-0.835555,-1.43836,-1.7626,-1.42952,-3.2225,-1.78449,-2.50234,-3.39859,-2.44435,-4.30168,-3.00065,-4.30168,-2.97946,-3.82456,-4.30168,-4.30168,-4.00065,-4.30168,-4.30168,23.229,5.3353,11.55,1.366030514,0.727158845,1.062581984
370,rt-retweet_network_370,-0.14303,-1.68573,-3.60271,-1.13348,-1.20131,-2.83928,-2.19447,-4.30168,-4.30168,-0.795041,-0.360716,-0.831565,-1.56608,-1.87032,-1.55739,-2.75761,-1.73583,-4.30168,-3.12559,-4.30168,-4.00065,-2.83928,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,10.232,5.1711,7.0409,1.009960531,0.713582936,0.847628176
417,rt-retweet_network_417,-0.11734,-1.68573,-3.34744,-1.12849,-1.19993,-2.79653,-2.19788,-3.34744,-4.30168,-0.840483,-0.351706,-0.87631,-1.43245,-1.85143,-1.52789,-2.95926,-1.68154,-2.50234,-3.52353,-2.65823,-3.45658,-2.79653,-4.30168,-4.30168,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,19.073,5.3056,10.305,1.280419009,0.724734505,1.013047996
488,rt-retweet_network_488,-0.054635,-1.68573,-3.39859,-1.14332,-1.20338,-2.90374,-2.02065,-3.07123,-4.30168,-0.900625,-0.377298,-0.852357,-1.28674,-1.80892,-1.4035,-3.30168,-1.73701,-1.99205,-3.82456,-2.13436,-3.39859,-2.79653,-3.52353,-4.30168,-2.97946,-3.45658,-4.30168,-4.30168,-4.30168,-4.30168,260.89,5.5793,31.452,2.416457433,0.746579714,1.497648267
169,rt-retweet_network_169,-0.0067363,-1.68468,-3.09756,-1.11699,-1.22723,-3.04641,-1.8592,-3.04641,-4.00065,-0.862506,-0.391751,-0.932836,-1.24061,-1.63892,-1.29096,-3.02293,-1.80753,-2.11984,-3.04641,-2.17458,-4.00065,-2.87032,-4.30168,-2.88671,-3.2225,-3.60271,-3.60271,-3.82456,-4.30168,-4.30168,261.37,5.5745,32.985,2.417255738,0.74620592,1.518316488
204,rt-retweet_network_204,-0.18135,-1.68468,-3.18774,-1.14272,-1.12995,-3.26029,-2.19109,-3.52353,-4.30168,-0.863139,-0.361463,-0.781984,-1.61415,-1.72076,-1.6333,-2.81032,-1.82892,-2.83928,-3.39859,-2.90374,-3.69962,-2.90374,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,8.3336,5.1081,6.0758,0.920832651,0.708259391,0.78360347
72,rt-retweet_network_72,-0.12474,-1.68363,-3.30168,-1.16559,-1.14817,-2.92147,-2.04641,-4.30168,-4.30168,-0.845163,-0.367486,-0.815676,-1.54126,-1.76135,-1.49078,-2.69962,-1.69209,-2.95926,-3.18774,-3.82456,-4.00065,-2.90374,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,18.448,5.3,10.141,1.26594929,0.72427587,1.006080783
76,rt-retweet_network_76,-0.051151,-1.68363,-3.26029,-1.14695,-1.24023,-2.97946,-1.84078,-2.92147,-4.30168,-0.855144,-0.417452,-0.891917,-1.19177,-1.65332,-1.28884,-2.74538,-1.79248,-1.80337,-2.87032,-2.34264,-4.00065,-2.64847,-3.2225,-4.30168,-2.78317,-3.30168,-4.30168,-3.82456,-4.30168,-4.30168,1216.8,5.697,44.093,3.085219201,0.755646219,1.644369648
19,rt-retweet_network_19,-0.14695,-1.68259,-3.07123,-1.1596,-1.21284,-3.2225,-2.06363,-3.52353,-4.30168,-0.779106,-0.351024,-0.858105,-1.58735,-1.78846,-1.55896,-2.75761,-1.93433,-3.00065,-3.45658,-2.73348,-4.30168,-3.02293,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,9.5406,5.1452,6.7458,0.979575688,0.711402261,0.829033461
185,rt-retweet_network_185,-0.13476,-1.68259,-3.34744,-1.11642,-1.21354,-3.15555,-2.14031,-3.52353,-4.30168,-0.851124,-0.34102,-0.854678,-1.39913,-2.06868,-1.61954,-2.87032,-1.92147,-2.34744,-3.82456,-2.3826,-4.30168,-3.12559,-4.30168,-4.30168,-3.39859,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,14.681,5.2621,8.7357,1.166755639,0.721159097,0.941297711
347,rt-retweet_network_347,-0.12126,-1.68259,-3.26029,-1.16623,-1.18975,-3.39859,-2.10578,-3.69962,-4.30168,-0.836298,-0.370172,-0.860615,-1.38681,-1.65922,-1.4107,-2.92147,-1.91429,-2.19109,-3.69962,-2.52353,-4.00065,-2.88671,-4.30168,-4.30168,-3.12559,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,20.292,5.3171,10.574,1.307324854,0.725674828,1.024239306
367,rt-retweet_network_367,-0.081196,-1.68259,-3.00065,-1.15524,-1.17881,-2.92147,-1.93807,-3.45658,-4.30168,-0.926383,-0.377815,-0.849434,-1.26947,-1.67024,-1.36416,-3.30168,-1.78846,-2.0842,-2.93995,-2.51635,-3.60271,-2.92147,-3.82456,-4.30168,-3.60271,-3.45658,-4.30168,-4.30168,-4.30168,-4.30168,62.088,5.4544,18.312,1.79300767,0.736746984,1.26273578
459,rt-retweet_network_459,-0.18048,-1.68259,-3.26029,-1.1537,-1.18177,-3.18774,-2.16814,-3.52353,-4.30168,-0.838385,-0.365469,-0.782904,-1.47496,-1.83333,-1.57252,-2.81032,-1.93433,-2.59411,-3.09756,-3.09756,-3.82456,-2.97946,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,10.682,5.1886,7.1563,1.028652574,0.715050191,0.854688538
312,rt-retweet_network_312,-0.10515,-1.68154,-3.07123,-1.18574,-1.20062,-2.82456,-1.95729,-3.09756,-4.30168,-0.846379,-0.398808,-0.825429,-1.39535,-1.6333,-1.31941,-2.7702,-1.76386,-2.13436,-3.07123,-2.3774,-4.00065,-2.95926,-3.69962,-4.30168,-3.09756,-3.34744,-4.30168,-4.30168,-4.30168,-4.30168,49.46,5.431,16.673,1.694254112,0.734879803,1.22201375
419,rt-retweet_network_419,-0.070746,-1.68154,-3.2225,-1.16023,-1.23017,-3.07123,-2.10302,-3.39859,-4.30168,-0.824994,-0.361364,-0.8567,-1.43362,-1.79248,-1.46853,-2.58568,-1.81032,-2.19447,-3.39859,-2.42087,-4.00065,-3.07123,-3.52353,-4.30168,-3.45658,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,51.287,5.4313,17.315,1.710007296,0.734903792,1.238422496
193,rt-retweet_network_193,-0.18962,-1.6805,-3.39859,-1.16401,-1.18574,-3.45658,-2.16814,-3.69962,-4.30168,-0.869835,-0.333852,-0.83511,-1.53304,-1.88008,-1.4679,-3.45658,-2.00502,-2.61148,-3.15555,-2.75761,-4.30168,-3.15555,-4.30168,-4.30168,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,7.5313,5.0832,5.5514,0.876869948,0.706137197,0.744402521
481,rt-retweet_network_481,-0.076407,-1.6805,-4.00065,-1.13525,-1.18841,-3.02293,-2.05371,-3.2225,-4.30168,-0.88922,-0.36007,-0.867272,-1.35083,-1.82746,-1.44375,-3.2225,-1.72997,-2.14332,-4.30168,-2.34264,-3.69962,-2.82456,-4.00065,-4.30168,-3.2225,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,80.026,5.479,20.44,1.90323111,0.7387013,1.310480891
24,rt-retweet_network_24,-0.17003,-1.67947,-3.69962,-1.13733,-1.16528,-2.83928,-2.14634,-3.2225,-4.30168,-0.795582,-0.397832,-0.79721,-1.54504,-1.90201,-1.51422,-2.81032,-1.72997,-2.03217,-4.30168,-2.3332,-3.52353,-2.82456,-3.34744,-4.30168,-3.52353,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,18.36,5.3093,9.7044,1.263872677,0.725037266,0.986968689
167,rt-retweet_network_167,-0.054199,-1.67947,-3.2225,-1.16814,-1.23387,-3.30168,-1.9495,-3.52353,-4.30168,-0.877944,-0.366073,-0.909864,-1.25246,-1.60972,-1.29865,-3.18774,-2.03686,-2.20477,-2.83928,-2.42087,-4.30168,-3.30168,-4.30168,-3.12559,-3.39859,-4.00065,-4.00065,-4.30168,-4.30168,-4.30168,82.611,5.4808,20.928,1.917037879,0.738843955,1.320727727
392,rt-retweet_network_392,-0.14042,-1.67947,-3.39859,-1.15898,-1.21603,-2.97946,-2.05126,-3.52353,-4.30168,-0.850355,-0.363812,-0.828486,-1.42778,-1.84836,-1.49078,-3.09756,-1.62958,-2.55349,-3.34744,-2.87032,-3.52353,-2.63892,-4.30168,-4.30168,-3.82456,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,15.532,5.2723,9.0261,1.191227382,0.722000114,0.955500141
470,rt-retweet_network_470,-0.13301,-1.67947,-3.34744,-1.17006,-1.20756,-3.15555,-2.3572,-4.00065,-4.30168,-0.852357,-0.319817,-0.806831,-1.6953,-2.00502,-1.77276,-2.7702,-1.82746,-2.78317,-4.30168,-2.79653,-4.30168,-2.97946,-4.30168,-4.30168,-3.82456,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,10.792,5.1841,7.3411,1.033101937,0.71467337,0.86576114
222,rt-retweet_network_222,-0.057683,-1.67843,-3.30168,-1.17393,-1.2265,-2.75761,-2.02752,-3.18774,-4.30168,-0.884708,-0.364866,-0.833629,-1.4035,-1.88008,-1.49145,-2.83928,-1.49686,-2.26826,-3.82456,-2.45042,-3.07123,-2.65823,-3.69962,-4.30168,-3.2225,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,233.43,5.569,30.827,2.36815667,0.745777218,1.488931262
326,rt-retweet_network_326,-0.058118,-1.67843,-2.93995,-1.17587,-1.22468,-3.00065,-1.79653,-2.88671,-4.00065,-0.89446,-0.394431,-0.924375,-1.24707,-1.57659,-1.23573,-2.82456,-1.82311,-1.89856,-2.6889,-2.20826,-3.69962,-2.90374,-3.30168,-2.75761,-3.26029,-3.69962,-3.69962,-4.30168,-4.30168,-4.30168,612.84,5.6458,38.106,2.787347104,0.751725489,1.580993363
334,rt-retweet_network_334,-0.13911,-1.67843,-3.60271,-1.14272,-1.17199,-2.85452,-2.15246,-3.82456,-4.30168,-0.868391,-0.348501,-0.826882,-1.5065,-1.94375,-1.47109,-3.02293,-1.7626,-3.18774,-3.52353,-3.00065,-3.45658,-3.09756,-4.30168,-4.30168,-4.30168,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,10.514,5.1799,7.1289,1.021767973,0.714321376,0.853022523
382,rt-retweet_network_382,-0.092953,-1.67843,-3.18774,-1.1675,-1.22214,-2.90374,-1.87193,-3.12559,-4.30168,-0.907755,-0.399732,-0.823692,-1.26826,-1.76512,-1.36517,-2.74538,-1.6953,-1.9251,-3.00065,-1.98571,-3.2225,-3.52353,-3.39859,-4.30168,-2.95926,-3.34744,-4.30168,-3.39859,-4.30168,-4.30168,491.4,5.6314,36.066,2.691435152,0.750616377,1.557097978
63,rt-retweet_network_63,-0.1918,-1.6774,-3.39859,-1.20166,-1.19379,-3.45658,-2.02293,-3.45658,-4.30168,-0.79626,-0.369461,-0.806692,-1.51706,-1.76639,-1.41632,-2.79653,-2.2225,-2.87032,-3.34744,-2.67843,-4.30168,-3.39859,-4.30168,-4.30168,-3.52353,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,7.85,5.0862,5.7858,0.894869657,0.706393434,0.762363417
90,rt-retweet_network_90,-0.16654,-1.6774,-3.52353,-1.12156,-1.18144,-3.15555,-2.45658,-4.30168,-4.30168,-0.789664,-0.334648,-0.83734,-1.69209,-2.1227,-1.89685,-2.64847,-1.78449,-3.04641,-4.00065,-3.15555,-3.60271,-3.07123,-4.30168,-4.30168,-4.30168,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,8.8824,5.1283,6.4145,0.948530327,0.709973423,0.807162809
111,rt-retweet_network_111,-0.16262,-1.6774,-3.34744,-1.18607,-1.1921,-3.30168,-2.04641,-3.52353,-4.30168,-0.849588,-0.37575,-0.785278,-1.40626,-1.78581,-1.39697,-2.95926,-2.02293,-2.75761,-3.52353,-2.6889,-4.30168,-3.18774,-4.30168,-2.90374,-3.69962,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,9.4049,5.1537,6.519,0.973354182,0.712119134,0.814180981
130,rt-retweet_network_130,-0.044184,-1.6774,-3.09756,-1.15123,-1.27068,-2.66821,-2.3932,-4.00065,-4.30168,-0.865677,-0.305388,-0.854833,-1.87517,-1.95926,-1.81454,-2.65823,-1.52208,-2.88671,-4.00065,-3.09756,-3.39859,-2.78317,-4.30168,-4.30168,-4.30168,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,32.071,5.3728,14.287,1.506112502,0.730200674,1.154941045
243,rt-retweet_network_243,-0.072923,-1.6774,-3.45658,-1.11642,-1.18574,-3.07123,-1.88671,-3.45658,-4.30168,-0.850202,-0.378748,-0.903047,-1.38365,-1.73348,-1.32717,-2.95926,-1.71062,-2.37226,-2.95926,-2.73348,-3.26029,-2.59411,-4.30168,-4.30168,-3.52353,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,61.495,5.4507,18.761,1.788839806,0.73645228,1.273255983
388,rt-retweet_network_388,-0.093389,-1.6774,-3.02293,-1.14151,-1.20097,-2.88671,-1.9495,-3.45658,-4.30168,-0.878927,-0.392607,-0.82761,-1.29564,-1.67024,-1.41463,-2.93995,-1.74177,-2.37226,-2.88671,-2.31491,-3.60271,-2.67843,-4.30168,-4.30168,-3.18774,-3.15555,-4.30168,-4.30168,-4.30168,-4.30168,95.428,5.4957,21.938,1.979675822,0.740023017,1.341197032
362,rt-retweet_network_362,-0.13301,-1.67637,-3.12559,-1.1736,-1.21001,-3.15555,-2.04883,-3.60271,-4.30168,-0.896847,-0.337421,-0.837937,-1.53975,-1.65724,-1.44556,-2.75761,-1.82456,-3.02293,-3.18774,-2.95926,-4.30168,-2.95926,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,10.635,5.182,7.1814,1.026737494,0.714497409,0.856209117
2,rt-retweet_network_2,-0.067698,-1.67534,-3.60271,-1.15898,-1.24401,-2.90374,-2.21532,-3.26029,-4.30168,-0.864248,-0.337327,-0.832596,-1.56053,-1.95143,-1.6543,-2.83928,-1.54201,-2.59411,-3.52353,-2.44435,-3.26029,-2.81032,-3.39859,-4.30168,-4.30168,-3.34744,-4.30168,-4.30168,-4.30168,-4.30168,72.703,5.468,20.087,1.861552332,0.737828506,1.30291508
180,rt-retweet_network_180,-0.10558,-1.67534,-3.34744,-1.12472,-1.17881,-3.30168,-2.03451,-3.26029,-4.30168,-0.866793,-0.353024,-0.837639,-1.44375,-1.78449,-1.51921,-2.73348,-2.05371,-2.3826,-3.69962,-2.53825,-4.30168,-3.09756,-4.00065,-4.30168,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,14.576,5.2528,8.8421,1.16363836,0.720390865,0.946555422
223,rt-retweet_network_223,-0.085986,-1.67534,-3.69962,-1.14513,-1.22577,-3.02293,-2.16496,-4.30168,-4.30168,-0.825429,-0.372518,-0.837937,-1.42952,-1.7626,-1.42373,-2.74538,-1.6612,-2.64847,-3.12559,-3.30168,-3.45658,-3.04641,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,24.306,5.3379,12.098,1.385713494,0.727370433,1.08271358
406,rt-retweet_network_406,-0.19136,-1.67534,-4.00065,-1.13113,-1.14574,-2.92147,-2.28465,-3.60271,-4.30168,-0.820525,-0.364665,-0.786205,-1.5709,-2.2298,-1.68363,-3.09756,-1.69423,-2.57741,-4.30168,-3.02293,-3.12559,-3.26029,-4.30168,-4.30168,-3.82456,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,7.5504,5.0795,5.6489,0.87796996,0.705820965,0.751963887
26,rt-retweet_network_26,0.032453,-1.67432,-3.15555,-1.14001,-1.27556,-3.09756,-1.7898,-2.85452,-4.30168,-0.882717,-0.414739,-0.945464,-1.19413,-1.59411,-1.20896,-2.92147,-1.71962,-1.77276,-2.79653,-2.04161,-3.60271,-2.54581,-3.15555,-4.30168,-2.82456,-3.52353,-4.30168,-3.82456,-4.30168,-4.30168,8718.4,5.8309,64.719,3.940436791,0.765735593,1.811031798
40,rt-retweet_network_40,-0.077713,-1.67432,-3.52353,-1.13763,-1.19993,-2.83928,-2.15246,-3.45658,-4.30168,-0.81426,-0.351608,-0.87778,-1.51564,-1.94185,-1.56449,-2.79653,-1.58903,-2.79653,-3.82456,-2.83928,-3.52353,-2.63892,-4.30168,-4.30168,-4.30168,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,39.399,5.4022,15.381,1.595485199,0.732570659,1.186984572
67,rt-retweet_network_67,-0.12213,-1.67432,-3.04641,-1.13025,-1.17685,-3.09756,-2.02984,-3.82456,-4.30168,-0.901143,-0.362112,-0.842741,-1.36166,-1.75886,-1.40847,-2.82456,-1.87032,-2.32855,-3.2225,-2.85452,-3.34744,-3.09756,-4.30168,-4.30168,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,17.434,5.293,9.6906,1.241397042,0.723701894,0.986350668
340,rt-retweet_network_340,-0.1169,-1.67432,-3.15555,-1.13703,-1.19925,-2.95926,-2.09217,-3.45658,-4.30168,-0.879584,-0.354492,-0.84486,-1.48743,-1.75514,-1.45411,-3.12559,-1.72076,-2.2723,-3.60271,-2.58568,-3.69962,-2.97946,-3.82456,-4.30168,-3.39859,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,23.876,5.3436,11.485,1.37796157,0.727833941,1.060131
69,rt-retweet_network_69,-0.10384,-1.67329,-3.15555,-1.13025,-1.14878,-3.07123,-1.84989,-3.02293,-4.00065,-0.846836,-0.405872,-0.851894,-1.34696,-1.71062,-1.3518,-2.97946,-1.92328,-2.07637,-3.07123,-2.25246,-3.60271,-2.95926,-4.00065,-2.85452,-3.00065,-4.30168,-3.30168,-4.30168,-4.30168,-4.30168,68.382,5.4668,18.882,1.834941799,0.737733186,1.276047993
145,rt-retweet_network_145,-0.17569,-1.67329,-3.18774,-1.11557,-1.17167,-3.39859,-2.06113,-3.26029,-4.30168,-0.867431,-0.3739,-0.812004,-1.43598,-1.86552,-1.42144,-2.97946,-1.97535,-2.12849,-3.12559,-2.71062,-4.30168,-3.09756,-3.69962,-4.30168,-3.30168,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,13.329,5.2602,7.8219,1.124797568,0.721002257,0.893312259
156,rt-retweet_network_156,-0.068569,-1.67329,-3.04641,-1.13466,-1.22322,-3.34744,-1.84836,-3.45658,-4.30168,-0.889893,-0.365117,-0.910922,-1.22613,-1.67227,-1.40186,-3.15555,-1.96124,-2.30605,-3.2225,-2.29308,-4.00065,-2.83928,-4.00065,-2.87032,-3.15555,-4.00065,-3.82456,-4.30168,-4.30168,-4.30168,73.919,5.4711,20.062,1.868756083,0.738074653,1.302374226
232,rt-retweet_network_232,-0.047668,-1.67329,-3.34744,-1.12588,-1.2513,-3.04641,-1.87844,-2.92147,-4.30168,-0.878435,-0.388344,-0.908106,-1.33133,-1.63144,-1.24023,-2.93995,-1.79925,-1.89006,-2.73348,-2.44435,-3.39859,-2.65823,-3.26029,-4.30168,-3.04641,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,717.61,5.6568,39.859,2.855888482,0.752570824,1.600526399
317,rt-retweet_network_317,-0.10776,-1.67329,-3.30168,-1.16528,-1.21961,-3.26029,-1.93433,-3.09756,-3.82456,-0.914469,-0.379942,-0.872898,-1.20966,-1.78449,-1.29138,-3.26029,-1.95338,-1.93433,-3.34744,-2.29736,-3.60271,-2.83928,-3.39859,-2.67843,-2.97946,-3.82456,-3.69962,-4.30168,-4.30168,-4.30168,72.998,5.4768,18.607,1.863310961,0.738526882,1.269676358
414,rt-retweet_network_414,-0.10253,-1.67329,-3.15555,-1.13495,-1.20442,-2.85452,-2.08684,-3.60271,-4.30168,-0.847293,-0.35789,-0.847599,-1.5058,-1.80062,-1.50999,-2.78317,-1.65528,-2.45658,-3.30168,-2.95926,-3.2225,-2.73348,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,27.103,5.3571,12.545,1.433017365,0.728929753,1.098470666
428,rt-retweet_network_428,-0.14303,-1.67329,-3.12559,-1.10385,-1.17718,-2.97946,-2.03217,-3.15555,-4.30168,-0.793555,-0.404329,-0.831123,-1.38787,-1.7898,-1.43011,-2.62958,-1.89514,-2.34264,-3.2225,-2.59411,-4.00065,-2.93995,-4.00065,-4.30168,-3.60271,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,24.304,5.3458,11.566,1.385677757,0.728012707,1.063183188
43,rt-retweet_network_43,-0.11429,-1.67227,-3.30168,-1.15431,-1.17006,-2.85452,-1.85608,-3.45658,-4.30168,-0.869032,-0.398537,-0.861244,-1.27515,-1.76386,-1.30605,-3.52353,-1.72534,-2.28049,-2.92147,-2.43836,-3.60271,-2.64847,-4.00065,-4.30168,-3.30168,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,48.677,5.4337,15.914,1.687323804,0.735095657,1.201779354
207,rt-retweet_network_207,-0.024589,-1.67227,-3.02293,-1.16149,-1.22943,-3.2225,-1.87193,-2.82456,-4.30168,-0.90618,-0.376782,-0.90793,-1.22142,-1.7702,-1.32396,-3.02293,-1.95926,-1.74538,-3.26029,-2.11135,-4.30168,-3.12559,-2.83928,-4.30168,-2.88671,-4.30168,-4.30168,-3.82456,-4.30168,-4.30168,715.36,5.6555,40.899,2.854524653,0.752471007,1.611712689
360,rt-retweet_network_360,-0.083374,-1.67227,-3.15555,-1.14665,-1.18807,-3.18774,-1.94566,-3.2225,-4.30168,-0.8567,-0.387391,-0.852511,-1.39751,-1.76512,-1.33837,-2.85452,-1.81454,-1.92147,-3.60271,-2.31491,-3.60271,-2.97946,-3.39859,-4.30168,-3.18774,-3.45658,-4.30168,-4.30168,-4.30168,-4.30168,111.68,5.5116,22.531,2.047975405,0.741277691,1.352780468
329,rt-retweet_network_329,-0.11952,-1.67024,-3.39859,-1.15867,-1.21072,-3.12559,-2.14332,-3.34744,-4.30168,-0.812707,-0.385016,-0.82834,-1.37947,-1.78317,-1.45473,-2.6889,-1.73939,-2.31491,-3.26029,-2.62958,-3.39859,-2.79653,-4.30168,-4.30168,-3.30168,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,38.058,5.4034,14.648,1.580445962,0.732667118,1.165778331
352,rt-retweet_network_352,-0.16393,-1.67024,-3.12559,-1.15617,-1.18774,-3.09756,-2.2189,-3.69962,-4.30168,-0.771353,-0.371139,-0.821818,-1.53975,-2.02293,-1.6062,-2.74538,-1.6953,-2.69962,-3.69962,-2.85452,-4.30168,-2.87032,-3.82456,-4.30168,-4.30168,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,10.878,5.1888,7.3253,1.036549054,0.715066931,0.864825415
386,rt-retweet_network_386,-0.1439,-1.67024,-3.52353,-1.15123,-1.22468,-3.09756,-2.07123,-3.82456,-4.30168,-0.86393,-0.35572,-0.804475,-1.4348,-1.79383,-1.53378,-2.7219,-1.79383,-3.09756,-3.34744,-3.04641,-4.30168,-2.82456,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,12.581,5.2262,7.9998,1.099715162,0.718186026,0.903079129
34,rt-retweet_network_34,-0.05028,-1.66922,-3.12559,-1.15185,-1.19075,-2.7219,-1.93619,-3.09756,-4.30168,-0.868071,-0.397074,-0.833481,-1.38999,-1.75145,-1.4046,-3.02293,-1.65332,-2.01165,-3.69962,-2.03686,-3.18774,-2.62958,-3.15555,-4.30168,-2.90374,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,498.98,5.6289,38.016,2.698083139,0.750423533,1.579966419
42,rt-retweet_network_42,-0.13955,-1.66922,-3.69962,-1.11955,-1.14362,-2.85452,-2.2225,-3.52353,-4.30168,-0.813553,-0.369918,-0.811301,-1.57987,-2.03451,-1.64463,-2.56132,-1.68363,-2.59411,-4.30168,-2.81032,-3.30168,-2.92147,-4.30168,-4.30168,-4.00065,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,15.593,5.2705,9.1862,1.192929679,0.721851818,0.963135897
469,rt-retweet_network_469,-0.25842,-1.66922,-3.60271,-1.16528,-1.12041,-3.52353,-2.3826,-3.60271,-4.30168,-0.862506,-0.348937,-0.70049,-1.83481,-1.9774,-2.06615,-2.92147,-2.3826,-2.56132,-3.39859,-2.7219,-4.30168,-3.34744,-4.00065,-4.30168,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,5.1714,4.8617,4.2587,0.713608131,0.686788156,0.629277048
273,rt-retweet_network_273,-0.21226,-1.66821,-3.82456,-1.15062,-1.14241,-2.7219,-2.55349,-4.30168,-4.30168,-0.776895,-0.37002,-0.750475,-2.06363,-2.36718,-1.99418,-3.39859,-1.4769,-4.30168,-4.30168,-4.30168,-3.00065,-2.93995,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,8.4756,5.1177,6.2967,0.928170452,0.709074824,0.799113002
381,rt-retweet_network_381,-0.12169,-1.66821,-3.07123,-1.14241,-1.14422,-3.18774,-2.00502,-3.15555,-4.00065,-0.904436,-0.371241,-0.800074,-1.46095,-1.59667,-1.56768,-2.88671,-1.85764,-2.3774,-2.97946,-2.54581,-4.30168,-2.83928,-4.30168,-2.87032,-3.15555,-4.30168,-4.00065,-4.30168,-4.30168,-4.30168,29.841,5.3721,13.203,1.474813373,0.730144088,1.120672623
