Network,Network,Assortivity,GFD1,GFD2,GFD3,GFD4,GFD5,GFD6,GFD7,GFD8,GFD9,GFD10,GFD11,GFD12,GFD13,GFD14,GFD15,GFD16,GFD17,GFD18,GFD19,GFD20,GFD21,GFD22,GFD23,GFD24,GFD25,GFD26,GFD27,GFD28,GFD29,Hawkes,Eigen,SIS,LOG_Hawkes,LOG_Eigen,LOG_SIS
120,soc-firm-hi-tech_net120,-0.14227,-1.60358,-2.3572,-1.19177,-1.41294,-2.36718,-1.38208,-1.99418,-3.09756,-0.951821,-0.652736,-1.38104,-1.01657,-1.2548,-1.10828,-2.27638,-1.37792,-1.25558,-2.06615,-1.41802,-3.00065,-1.79114,-2.51635,-2.14634,-1.72649,-2.45658,-2.41519,-2.74538,-3.18774,-4.30168,17.134,7.7177,10.178,1.233858763,0.887487893,1.007662447
121,soc-firm-hi-tech_net121,-0.25131,-1.71622,-2.71062,-1.16655,-1.36316,-2.12849,-1.54277,-2.2723,-3.45658,-0.958666,-0.596673,-1.17296,-1.19447,-1.30824,-1.13584,-2.16496,-1.07975,-1.49212,-2.21178,-1.60445,-2.07637,-1.59241,-2.97946,-2.3774,-2.10302,-2.26425,-2.74538,-2.97946,-3.39859,-4.30168,12.398,7.5766,8.4397,1.093351632,0.87947436,0.926327009
122,soc-firm-hi-tech_net122,-0.23648,-1.66021,-2.46917,-1.18574,-1.38523,-2.32855,-1.50234,-2.2189,-3.39859,-0.878763,-0.636851,-1.29011,-1.04137,-1.24516,-1.14665,-2.13142,-1.2513,-1.34312,-2.12559,-1.59241,-2.53825,-1.71062,-2.75761,-2.18441,-1.9774,-2.42087,-2.32855,-3.60271,-3.30168,-4.00065,12.877,7.5966,8.5874,1.109814696,0.880619259,0.933861693
123,soc-firm-hi-tech_net123,-0.24612,-1.7382,-2.62044,-1.16054,-1.39427,-2.21178,-1.47431,-2.27638,-3.30168,-0.952209,-0.624165,-1.27311,-1.06716,-1.2225,-1.11557,-2.07637,-1.2171,-1.36668,-2.08684,-1.61954,-2.26826,-1.60972,-2.7702,-2.2189,-2.01165,-2.43245,-2.50929,-3.04641,-3.60271,-4.30168,12.298,7.5727,8.3756,1.089834489,0.879250752,0.923015928
124,soc-firm-hi-tech_net124,-0.19049,-1.59411,-2.39859,-1.13436,-1.38523,-2.26029,-1.41632,-2.1227,-3.09756,-0.937318,-0.640626,-1.30692,-1.03451,-1.2376,-1.16942,-2.17783,-1.3572,-1.30299,-2.14939,-1.49822,-2.79653,-1.74901,-2.40405,-2.10578,-1.86871,-2.56929,-2.37226,-3.34744,-3.09756,-3.82456,13.606,7.621,8.8828,1.133730467,0.882011962,0.948549884
125,soc-firm-hi-tech_net125,-0.21126,-1.63516,-2.56929,-1.14001,-1.34599,-2.26826,-1.50165,-2.19788,-3.30168,-0.934511,-0.600804,-1.25832,-1.05297,-1.33742,-1.1596,-2.11699,-1.25793,-1.36921,-2.28465,-1.54657,-2.62044,-1.72765,-2.67843,-2.24478,-1.96522,-2.40959,-2.62958,-2.83928,-3.52353,-4.30168,13.027,7.5998,8.6952,1.114844413,0.880802163,0.939279576
126,soc-firm-hi-tech_net126,-0.23944,-1.70729,-2.60271,-1.10911,-1.3687,-2.2225,-1.47821,-2.3332,-3.34744,-0.966624,-0.584177,-1.20791,-1.09919,-1.23054,-1.14574,-2.07637,-1.23054,-1.46662,-2.30168,-1.60184,-2.62958,-1.73583,-3.04641,-2.31045,-2.06615,-2.56929,-2.63892,-3.02293,-3.69962,-4.30168,11.251,7.519,7.9393,1.051191125,0.876160085,0.899782213
127,soc-firm-hi-tech_net127,-0.14895,-1.61594,-2.48214,-1.1749,-1.41632,-2.25246,-1.43539,-2.1227,-3.45658,-1.01974,-0.620259,-1.29181,-1.05765,-1.22214,-1.10856,-2.30168,-1.25519,-1.29779,-2.11699,-1.46981,-2.57741,-1.73114,-2.31941,-2.62044,-1.77793,-2.45042,-2.56132,-2.88671,-3.82456,-4.30168,14.793,7.656,9.4001,1.170056257,0.884001925,0.973132474
128,soc-firm-hi-tech_net128,-0.072552,-1.69315,-2.46283,-1.14121,-1.40736,-2.30168,-1.42431,-2.10028,-3.00065,-0.939198,-0.632829,-1.33273,-1.06489,-1.30692,-1.15898,-2.1227,-1.22286,-1.35671,-2.15246,-1.50234,-2.3826,-1.69638,-2.51635,-2.02065,-1.80614,-2.3774,-2.30168,-2.78317,-3.04641,-4.30168,22.75,7.8088,11.983,1.356981401,0.8925843,1.078565559
129,soc-firm-hi-tech_net129,-0.24018,-1.66319,-2.36718,-1.16942,-1.42373,-2.25246,-1.41632,-2.17783,-3.15555,-0.930983,-0.611928,-1.26386,-1.07379,-1.22943,-1.10717,-2.17135,-1.29393,-1.4203,-2.00942,-1.57659,-2.60271,-1.71397,-2.81032,-2.14332,-1.96322,-2.55349,-2.60271,-3.12559,-3.39859,-4.30168,11.069,7.5078,7.8541,1.044108387,0.875512695,0.895096426
130,soc-firm-hi-tech_net130,-0.078486,-1.63236,-2.42087,-1.1282,-1.39427,-2.31941,-1.38575,-1.96124,-3.00065,-0.972487,-0.628568,-1.41745,-1.08578,-1.20651,-1.16212,-2.20477,-1.34599,-1.30212,-2.05126,-1.44314,-2.83928,-1.73939,-2.21178,-2.10028,-1.78846,-2.50929,-2.27638,-2.79653,-3.00065,-4.30168,21.19,7.7874,11.482,1.326130957,0.891392483,1.060017543
131,soc-firm-hi-tech_net131,-0.070326,-1.62225,-2.3826,-1.15992,-1.35376,-2.17135,-1.39589,-2.05126,-3.18774,-0.99633,-0.622526,-1.34744,-1.09756,-1.28969,-1.17199,-2.14939,-1.18441,-1.32396,-2.2225,-1.47561,-2.50234,-1.69854,-2.3826,-2.34264,-1.79789,-2.24478,-2.38787,-2.81032,-3.12559,-4.30168,21.135,7.7859,11.541,1.325002252,0.891308821,1.062243441
132,soc-firm-hi-tech_net132,-0.1534,-1.56053,-2.32855,-1.15617,-1.37175,-2.13142,-1.44314,-2.09756,-3.39859,-0.950465,-0.641005,-1.31805,-1.08763,-1.29181,-1.12879,-2.04883,-1.2309,-1.32032,-2.05617,-1.5481,-2.51635,-1.6889,-2.40959,-2.30605,-1.82311,-2.40405,-2.65823,-2.88671,-3.45658,-4.30168,15.42,7.6747,9.6312,1.188084374,0.885061408,0.983680401
133,soc-firm-hi-tech_net133,-0.14005,-1.77793,-2.55349,-1.16086,-1.42087,-2.39859,-1.44435,-2.06113,-3.39859,-0.936755,-0.623072,-1.32077,-1.01433,-1.23054,-1.15804,-2.30168,-1.37534,-1.28215,-2.1227,-1.42778,-2.93995,-1.81172,-2.36216,-2.24098,-1.76893,-2.50929,-2.38787,-2.66821,-3.30168,-4.30168,16.272,7.6965,9.9077,1.211440936,0.886293274,0.995972848
134,soc-firm-hi-tech_net134,-0.070326,-1.66219,-2.48214,-1.18177,-1.39968,-2.2486,-1.42316,-2.08157,-3.02293,-0.9567,-0.64205,-1.36769,-1.05914,-1.25519,-1.13377,-2.17783,-1.26346,-1.28716,-2.15867,-1.43776,-2.63892,-1.77276,-2.36216,-2.00502,-1.74297,-2.45042,-2.34264,-2.7219,-2.90374,-4.30168,22.63,7.8069,11.938,1.354684554,0.892478616,1.076931575
135,soc-firm-hi-tech_net135,-0.1942,-1.65626,-2.54581,-1.16212,-1.39106,-2.23722,-1.49145,-2.0842,-3.07123,-0.928401,-0.608746,-1.30517,-1.05691,-1.27925,-1.15742,-2.04641,-1.23872,-1.37792,-2.17458,-1.56929,-2.62044,-1.72304,-2.53825,-2.11984,-1.9733,-2.34744,-2.3774,-3.18774,-3.04641,-4.30168,13.96,7.6339,9.027,1.144885418,0.882746467,0.955543442
136,soc-firm-hi-tech_net136,-0.31139,-1.67329,-2.73348,-1.1568,-1.38156,-2.42662,-1.46032,-2.20131,-3.18774,-0.844102,-0.63535,-1.30736,-1.02706,-1.23201,-1.19549,-1.95143,-1.37947,-1.34986,-1.99205,-1.57009,-3.02293,-1.7702,-2.36216,-2.26826,-1.94375,-2.62958,-2.53825,-3.15555,-3.52353,-4.30168,10.56,7.4858,7.5686,1.023663918,0.87423822,0.879015553
137,soc-firm-hi-tech_net137,-0.10445,-1.73114,-2.59411,-1.16878,-1.39913,-2.34744,-1.44435,-2.07896,-3.00065,-0.93228,-0.637227,-1.29011,-1.06489,-1.20512,-1.11303,-2.30605,-1.36116,-1.36316,-2.11135,-1.41916,-2.60271,-1.83333,-2.45042,-2.00283,-1.78846,-2.39859,-2.27638,-2.66821,-2.97946,-4.00065,21.04,7.7869,11.422,1.323045735,0.891364597,1.057742156
138,soc-firm-hi-tech_net138,-0.089612,-1.66319,-2.31941,-1.17783,-1.41463,-2.34744,-1.3774,-2.02522,-2.81032,-0.940898,-0.667204,-1.45411,-1.07948,-1.17685,-1.11727,-2.39859,-1.42489,-1.25402,-1.80753,-1.44254,-2.90374,-1.74297,-2.2723,-1.92693,-1.68154,-2.3826,-2.16814,-2.82456,-2.90374,-3.82456,27.53,7.8634,13.025,1.439806211,0.895610368,1.114777732
139,soc-firm-hi-tech_net139,-0.20087,-1.66219,-2.44435,-1.16782,-1.41519,-2.30605,-1.41463,-2.04161,-3.39859,-0.912338,-0.660901,-1.31446,-1.04593,-1.22431,-1.1596,-2.20826,-1.2595,-1.28716,-2.00942,-1.53527,-2.53825,-1.70839,-2.36216,-2.25246,-1.88671,-2.31491,-2.4955,-2.81032,-3.30168,-4.30168,13.403,7.6136,8.827,1.127202018,0.881590056,0.945813127
140,soc-firm-hi-tech_net140,-0.14598,-1.63423,-2.48877,-1.16275,-1.41802,-2.25246,-1.45534,-2.11135,-3.26029,-0.998485,-0.628752,-1.2265,-1.09756,-1.20442,-1.13555,-2.21532,-1.19143,-1.36668,-2.18111,-1.49686,-2.42087,-1.66319,-2.64847,-2.28884,-1.89006,-2.2298,-2.64847,-2.92147,-3.52353,-4.30168,16.2,7.6949,9.9256,1.209515015,0.88620298,0.996756769
141,soc-firm-hi-tech_net141,-0.21645,-1.65332,-2.59411,-1.14634,-1.36216,-2.20131,-1.50511,-2.30605,-3.60271,-0.932094,-0.618094,-1.21675,-1.12041,-1.288,-1.16212,-2.044,-1.13201,-1.42952,-2.1618,-1.60972,-2.24098,-1.60271,-2.71062,-2.57741,-2.06868,-2.23722,-3.07123,-3.09756,-3.82456,-4.30168,12.675,7.5846,8.5931,1.102947968,0.879932682,0.934149866
142,soc-firm-hi-tech_net142,-0.29804,-1.58735,-2.63892,-1.15867,-1.30125,-2.18774,-1.57987,-2.39859,-3.26029,-0.895993,-0.58401,-1.19617,-1.18975,-1.32032,-1.16496,-2.02522,-1.11642,-1.53009,-2.42087,-1.6889,-2.17783,-1.74297,-2.95926,-2.3572,-2.21532,-2.36718,-2.82456,-3.07123,-3.52353,-4.30168,11.004,7.5108,7.815,1.041550582,0.875686198,0.892928982
143,soc-firm-hi-tech_net143,-0.1267,-1.66419,-2.62958,-1.15123,-1.39697,-2.14634,-1.46032,-2.11699,-3.60271,-0.962826,-0.602885,-1.26786,-1.0919,-1.32441,-1.18144,-2.04883,-1.20547,-1.32809,-2.31941,-1.49959,-2.46283,-1.6662,-2.36718,-2.6889,-1.8438,-2.37226,-2.7702,-2.58568,-4.00065,-4.30168,17.29,7.7188,10.339,1.237794993,0.887549788,1.014478535
144,soc-firm-hi-tech_net144,-0.21126,-1.64558,-2.56929,-1.154,-1.38051,-2.21532,-1.47496,-2.21532,-3.34744,-0.923101,-0.606287,-1.34073,-1.10001,-1.24592,-1.13584,-2.30168,-1.20616,-1.41632,-2.08949,-1.58484,-2.29308,-1.64272,-2.58568,-2.27638,-2.00942,-2.35229,-2.45658,-2.83928,-3.69962,-4.30168,12.492,7.5774,8.47,1.096631976,0.879520214,0.92788341
145,soc-firm-hi-tech_net145,-0.20681,-1.60708,-2.45042,-1.1596,-1.38313,-2.22613,-1.49686,-2.25246,-3.30168,-0.930428,-0.614955,-1.25636,-1.09729,-1.2859,-1.13495,-2.19109,-1.23201,-1.37277,-2.15246,-1.50372,-2.56929,-1.75145,-2.41519,-2.39859,-1.85452,-2.34264,-2.60271,-2.83928,-3.82456,-4.30168,12.963,7.5963,8.6719,1.112705521,0.880602108,0.938114261
146,soc-firm-hi-tech_net146,-0.10667,-1.60708,-2.3826,-1.15586,-1.39052,-2.32396,-1.39805,-1.96924,-3.00065,-0.940898,-0.657834,-1.43421,-1.02568,-1.25208,-1.12501,-2.31045,-1.39373,-1.24061,-1.94375,-1.4769,-2.65823,-1.8592,-2.24098,-2.02293,-1.75637,-2.56132,-2.25246,-2.63892,-3.15555,-4.00065,19.081,7.7546,10.828,1.280601132,0.889559401,1.034548247
147,soc-firm-hi-tech_net147,-0.15266,-1.59072,-2.52353,-1.13971,-1.37896,-2.32396,-1.36517,-2.02984,-2.81032,-0.925652,-0.660009,-1.41238,-1.09459,-1.20373,-1.11784,-2.14031,-1.32487,-1.32487,-1.93995,-1.54428,-2.79653,-1.74659,-2.63892,-1.93433,-1.79925,-2.45042,-2.26425,-3.00065,-2.78317,-4.30168,20.429,7.7815,11.164,1.310247108,0.891063322,1.047819828
148,soc-firm-hi-tech_net148,-0.25873,-1.59667,-2.3932,-1.17231,-1.36116,-2.26425,-1.52643,-2.17135,-3.60271,-0.900453,-0.630786,-1.16243,-1.15835,-1.30125,-1.16878,-2.15246,-1.1821,-1.3884,-2.42087,-1.4492,-2.40959,-1.81881,-2.45658,-2.74538,-1.83186,-2.3332,-2.67843,-2.54581,-3.82456,-4.30168,13.685,7.629,8.916,1.136244802,0.882467615,0.95017006
149,soc-firm-hi-tech_net149,-0.080711,-1.68154,-2.56929,-1.14756,-1.37896,-2.17783,-1.41745,-2.09756,-2.97946,-0.971876,-0.665494,-1.35034,-1.05126,-1.2425,-1.09947,-2.31941,-1.2463,-1.29351,-2.07637,-1.57577,-2.43836,-1.65235,-2.57741,-1.90898,-1.83928,-2.19788,-2.34264,-2.87032,-2.82456,-3.69962,28.867,7.8748,13.44,1.460401652,0.896239533,1.128399269
150,soc-firm-hi-tech_net150,-0.17639,-1.67534,-2.63892,-1.16212,-1.33648,-2.12849,-1.48743,-2.24478,-3.2225,-0.947957,-0.622435,-1.25832,-1.09109,-1.32396,-1.16496,-2.2298,-1.13882,-1.35769,-2.12849,-1.58484,-2.32396,-1.63704,-2.61148,-2.39859,-1.91787,-2.22613,-2.63892,-2.87032,-3.69962,-4.30168,14.911,7.6618,9.4294,1.17350677,0.884330811,0.974484059
151,soc-firm-hi-tech_net151,-0.14153,-1.64943,-2.45042,-1.17038,-1.37637,-2.15555,-1.42087,-2.05126,-3.69962,-0.978223,-0.649048,-1.36921,-1.06088,-1.26465,-1.09003,-2.40959,-1.22033,-1.29607,-1.95338,-1.53083,-2.31941,-1.69315,-2.42662,-2.30168,-1.77276,-2.28049,-2.50929,-2.97946,-3.60271,-4.30168,15.814,7.6843,9.7658,1.199041734,0.885604312,0.989707826
152,soc-firm-hi-tech_net152,-0.20681,-1.63798,-2.55349,-1.13525,-1.36718,-2.30605,-1.45596,-2.10578,-3.30168,-0.922557,-0.620078,-1.29693,-1.06138,-1.31357,-1.15867,-2.14634,-1.2859,-1.33648,-2.06868,-1.52936,-2.60271,-1.74177,-2.56929,-2.09756,-1.93433,-2.39859,-2.54581,-2.88671,-3.04641,-4.30168,13.692,7.6257,8.927,1.13646689,0.882279716,0.950705535
153,soc-firm-hi-tech_net153,-0.2209,-1.75268,-2.78317,-1.1537,-1.34647,-2.36216,-1.45473,-2.26425,-3.60271,-0.933208,-0.61335,-1.28215,-1.06313,-1.23387,-1.13525,-2.04641,-1.23536,-1.39913,-2.13436,-1.5629,-2.3332,-1.7095,-2.53083,-2.57741,-1.91251,-2.47561,-2.74538,-3.09756,-4.00065,-4.30168,12.184,7.5643,8.3589,1.08578989,0.878768745,0.92214913
154,soc-firm-hi-tech_net154,-0.2832,-1.74901,-2.75761,-1.1821,-1.34312,-2.15555,-1.53676,-2.25636,-3.34744,-0.925652,-0.585594,-1.15462,-1.17296,-1.29865,-1.19515,-1.99205,-1.15277,-1.43895,-2.32396,-1.58318,-2.29308,-1.67024,-2.52353,-2.40405,-1.98993,-2.47561,-2.79653,-2.93995,-4.00065,-4.30168,10.921,7.5034,7.8033,1.038262407,0.875258099,0.892278304
155,soc-firm-hi-tech_net155,-0.21719,-1.6889,-2.59411,-1.14001,-1.34216,-2.17783,-1.46283,-2.40405,-3.45658,-0.97596,-0.586681,-1.23985,-1.09324,-1.28008,-1.11275,-2.24478,-1.15929,-1.51778,-2.10302,-1.7382,-2.31491,-1.60184,-2.75761,-2.31491,-2.14634,-2.43836,-2.73348,-3.69962,-3.52353,-4.30168,11.903,7.5501,8.2507,1.075656434,0.877952704,0.916490796
156,soc-firm-hi-tech_net156,-0.22535,-1.60271,-2.38787,-1.16655,-1.39968,-2.40959,-1.43245,-2.15246,-3.34744,-0.924375,-0.635163,-1.33554,-1.0168,-1.21461,-1.11955,-2.17458,-1.3738,-1.31986,-2.05617,-1.49011,-2.79653,-1.84836,-2.63892,-2.14939,-1.87844,-2.46283,-2.55349,-2.87032,-3.2225,-4.30168,12.321,7.5725,8.3608,1.090645958,0.879239282,0.922247835
157,soc-firm-hi-tech_net157,-0.15563,-1.60445,-2.53083,-1.11586,-1.34599,-2.2189,-1.44737,-2.11416,-3.26029,-0.916432,-0.594111,-1.35034,-1.1033,-1.3332,-1.20442,-2.15555,-1.22431,-1.35868,-2.33789,-1.54581,-2.61148,-1.72649,-2.53083,-2.3774,-1.94375,-2.35229,-2.60271,-2.81032,-3.2225,-4.30168,15.651,7.6822,9.6931,1.194542091,0.885485609,0.986462693
158,soc-firm-hi-tech_net158,-0.044366,-1.63516,-2.40405,-1.14695,-1.42546,-2.3774,-1.35621,-2.00942,-2.7702,-0.955524,-0.696484,-1.44495,-0.993757,-1.23387,-1.14695,-2.06615,-1.3572,-1.288,-2.05617,-1.43186,-2.93995,-1.69209,-2.62958,-1.67329,-1.81454,-2.36216,-2.16814,-2.97946,-2.57741,-3.39859,34.829,7.9166,14.737,1.541941005,0.898538702,1.168409084
159,soc-firm-hi-tech_net159,-0.28988,-1.61504,-2.59411,-1.17393,-1.3235,-2.28049,-1.51281,-2.30605,-3.39859,-0.912692,-0.600718,-1.24554,-1.10606,-1.26545,-1.17264,-2.11135,-1.14878,-1.48877,-2.16496,-1.6504,-2.4955,-1.60445,-2.66821,-2.42662,-2.11416,-2.48214,-2.81032,-3.18774,-3.69962,-4.30168,10.425,7.4724,7.5687,1.018076064,0.873460112,0.879021291
160,soc-firm-hi-tech_net160,-0.16898,-1.64463,-2.59411,-1.15804,-1.38575,-2.25246,-1.4272,-2.13142,-3.34744,-0.90916,-0.633016,-1.3484,-1.03852,-1.27433,-1.15062,-2.28884,-1.29138,-1.3109,-2.09486,-1.50441,-2.88671,-1.73114,-2.46283,-2.18441,-1.85608,-2.36718,-2.53825,-3.07123,-3.15555,-4.30168,15.086,7.6676,9.4545,1.178574103,0.884659449,0.975638566
161,soc-firm-hi-tech_net161,-0.17269,-1.6774,-2.42662,-1.1762,-1.39266,-2.20477,-1.42836,-2.16496,-3.30168,-0.901661,-0.664993,-1.38365,-1.05568,-1.24822,-1.09351,-2.07896,-1.27189,-1.32122,-1.97946,-1.51993,-2.50929,-1.64943,-2.46283,-2.3774,-1.78185,-2.35229,-2.53825,-2.83928,-3.39859,-4.30168,15.623,7.6819,9.6741,1.193764433,0.885468649,0.985610572
162,soc-firm-hi-tech_net162,-0.14524,-1.6953,-2.66821,-1.15929,-1.3235,-2.08949,-1.4348,-2.18441,-3.26029,-1.0013,-0.624439,-1.23536,-1.07922,-1.31625,-1.15,-2.12559,-1.14241,-1.37844,-2.17783,-1.56929,-2.24478,-1.61594,-2.60271,-2.40405,-1.98571,-2.2335,-2.61148,-2.92147,-4.30168,-4.30168,15.844,7.6856,9.8206,1.199864834,0.885677778,0.992138022
163,soc-firm-hi-tech_net163,-0.091837,-1.70289,-2.42087,-1.18975,-1.41182,-2.16496,-1.43836,-2.13733,-3.2225,-1.02133,-0.597445,-1.35132,-1.07431,-1.26866,-1.11416,-2.42087,-1.20896,-1.3167,-2.07637,-1.48478,-2.29308,-1.75145,-2.37226,-2.18774,-1.80475,-2.39859,-2.40959,-2.83928,-3.07123,-4.30168,17.664,7.7249,10.428,1.247089056,0.887892866,1.018201022
164,soc-firm-hi-tech_net164,-0.1623,-1.6106,-2.56132,-1.1874,-1.40792,-2.15246,-1.42894,-2.14332,-3.04641,-0.990988,-0.656554,-1.32396,-1.05617,-1.2171,-1.0879,-2.27638,-1.19278,-1.33837,-1.9733,-1.52863,-2.41519,-1.64463,-2.62958,-2.20826,-1.89514,-2.14332,-2.52353,-2.7219,-3.2225,-4.30168,18.049,7.7399,10.473,1.256453145,0.88873535,1.020071104
165,soc-firm-hi-tech_net165,-0.13634,-1.57987,-2.38787,-1.17296,-1.40241,-2.38787,-1.40792,-1.99848,-3.00065,-0.918404,-0.668212,-1.29951,-1.08896,-1.18375,-1.11557,-2.29308,-1.39589,-1.32077,-2.05864,-1.4135,-2.93995,-1.78449,-2.46917,-2.07637,-1.75637,-2.36216,-2.31491,-2.69962,-3.04641,-3.82456,20.02,7.7741,11.062,1.301464073,0.890650123,1.043833654
166,soc-firm-hi-tech_net166,-0.20384,-1.57987,-2.54581,-1.13733,-1.31625,-2.20477,-1.49011,-2.28884,-3.2225,-0.933208,-0.606287,-1.25246,-1.08157,-1.3436,-1.19515,-2.08684,-1.15835,-1.42201,-2.41519,-1.54051,-2.42662,-1.71962,-2.64847,-2.50234,-2.10302,-2.32396,-2.62044,-2.81032,-3.60271,-4.30168,13.226,7.6065,8.7955,1.121428518,0.88118487,0.944260533
167,soc-firm-hi-tech_net167,-0.2565,-1.5807,-2.35229,-1.15773,-1.33695,-2.2298,-1.46917,-2.2189,-3.2225,-0.946421,-0.628844,-1.23312,-1.11984,-1.22723,-1.11984,-2.17458,-1.22833,-1.40736,-2.11699,-1.57741,-2.34744,-1.63798,-2.73348,-2.2486,-2.04161,-2.47561,-2.63892,-3.26029,-3.69962,-4.30168,11.32,7.5242,7.9463,1.053846427,0.876460331,0.900164957
168,soc-firm-hi-tech_net168,-0.11557,-1.68468,-2.67843,-1.14848,-1.35034,-2.23722,-1.39373,-2.04161,-3.52353,-0.97269,-0.651665,-1.33601,-1.05989,-1.26545,-1.12443,-2.2486,-1.2727,-1.29223,-2.02065,-1.50929,-2.63892,-1.65332,-2.32855,-2.2486,-1.74297,-2.42662,-2.3826,-2.64847,-3.60271,-4.30168,19.178,7.7561,10.885,1.282803314,0.8896434,1.036828433
169,soc-firm-hi-tech_net169,-0.14302,-1.61773,-2.40959,-1.15742,-1.32533,-2.25636,-1.3932,-2.07637,-3.07123,-0.945273,-0.647504,-1.30736,-1.07922,-1.28215,-1.14001,-2.21532,-1.25091,-1.38313,-2.17458,-1.5058,-2.42087,-1.73114,-2.46917,-2.14332,-1.7626,-2.2225,-2.3774,-2.78317,-3.34744,-4.30168,19.371,7.7622,10.894,1.287152041,0.889984829,1.037187371
170,soc-firm-hi-tech_net170,-0.28988,-1.6953,-2.52353,-1.14001,-1.33273,-2.23722,-1.45596,-2.28049,-3.2225,-0.928217,-0.619085,-1.20931,-1.11642,-1.2444,-1.13555,-2.1618,-1.17038,-1.43128,-2.2298,-1.66419,-2.42087,-1.6662,-2.75761,-2.28884,-2.14634,-2.59411,-2.56132,-3.2225,-3.82456,-4.30168,10.613,7.4851,7.6424,1.025838164,0.874197607,0.883229765
171,soc-firm-hi-tech_net171,-0.16082,-1.6543,-2.43836,-1.14817,-1.41238,-2.33789,-1.34889,-2.13142,-2.95926,-0.965021,-0.650403,-1.34503,-1.06188,-1.12156,-1.08657,-2.25246,-1.4107,-1.40736,-1.93433,-1.48082,-2.81032,-1.75145,-2.56929,-1.93995,-1.90898,-2.45042,-2.2335,-3.18774,-3.04641,-4.00065,16.213,7.6969,9.8465,1.209863383,0.886315844,0.993281885
172,soc-firm-hi-tech_net172,-0.22312,-1.54201,-2.53825,-1.14695,-1.34121,-2.13436,-1.49959,-2.28884,-3.18774,-0.919664,-0.600545,-1.22686,-1.10995,-1.34599,-1.20931,-2.2335,-1.12501,-1.45783,-2.37226,-1.59667,-2.45658,-1.7018,-2.53083,-2.32855,-2.12849,-2.3932,-2.71062,-2.78317,-3.39859,-4.30168,12.809,7.5917,8.6153,1.107515226,0.880339038,0.935270405
173,soc-firm-hi-tech_net173,-0.10296,-1.67637,-2.53825,-1.14272,-1.42087,-2.27638,-1.45226,-2.13142,-3.18774,-0.9262,-0.63125,-1.33367,-1.04042,-1.2298,-1.15835,-2.19788,-1.29607,-1.32441,-2.2189,-1.46853,-2.92147,-1.79383,-2.51635,-2.02293,-1.86711,-2.43836,-2.30605,-2.7702,-2.88671,-4.30168,19.472,7.7608,10.984,1.289410561,0.889906492,1.040760524
174,soc-firm-hi-tech_net174,-0.20087,-1.71509,-2.56929,-1.12704,-1.35918,-2.24098,-1.44074,-2.3826,-3.2225,-0.906529,-0.615402,-1.29138,-1.04617,-1.28548,-1.16086,-2.00721,-1.23948,-1.49618,-2.10578,-1.67637,-2.48877,-1.60883,-3.07123,-1.93619,-2.11135,-2.46917,-2.3826,-3.69962,-3.52353,-3.60271,12.702,7.5857,8.5799,1.103872108,0.879995663,0.933482226
175,soc-firm-hi-tech_net175,-0.28469,-1.59411,-2.57741,-1.20097,-1.38051,-2.36216,-1.52643,-2.20477,-3.39859,-0.950078,-0.581274,-1.20651,-1.08843,-1.2254,-1.13584,-2.06868,-1.25363,-1.42316,-2.14634,-1.58152,-2.60271,-1.72534,-2.69962,-2.56929,-2.01612,-2.63892,-2.85452,-3.04641,-4.30168,-4.30168,10.155,7.4536,7.4219,1.006679928,0.872366082,0.870515099
176,soc-firm-hi-tech_net176,-0.26095,-1.61684,-2.4955,-1.14241,-1.3572,-2.2486,-1.43362,-2.31491,-3.52353,-0.942415,-0.627923,-1.31312,-1.06666,-1.1989,-1.10028,-2.08157,-1.29865,-1.38104,-2.00721,-1.62682,-2.63892,-1.69638,-2.74538,-2.26826,-1.91429,-2.46283,-2.56132,-3.26029,-4.00065,-4.30168,10.664,7.4857,7.6592,1.027920136,0.874232418,0.88418341
177,soc-firm-hi-tech_net177,-0.17194,-1.65922,-2.46283,-1.12791,-1.40186,-2.55349,-1.40681,-2.01388,-3.04641,-0.928033,-0.64186,-1.38418,-1.03147,-1.18541,-1.11955,-2.15867,-1.42373,-1.32259,-2.01838,-1.46599,-2.90374,-1.82601,-2.41519,-2.15246,-1.80337,-2.51635,-2.59411,-2.85452,-3.30168,-4.30168,13.735,7.6231,8.9627,1.137828664,0.882131617,0.95243886
178,soc-firm-hi-tech_net178,-0.13041,-1.61326,-2.42662,-1.15,-1.33884,-2.20131,-1.39859,-2.09756,-3.26029,-0.89736,-0.668112,-1.30168,-1.1596,-1.25324,-1.15617,-2.02984,-1.2425,-1.31312,-2.24478,-1.49822,-2.51635,-1.69962,-2.32396,-2.07637,-1.86871,-2.35229,-2.35229,-2.6889,-3.00065,-4.00065,23.012,7.8157,11.947,1.361954365,0.892967881,1.077258864
179,soc-firm-hi-tech_net179,-0.1445,-1.7219,-2.62958,-1.14362,-1.39373,-2.39859,-1.45783,-2.18441,-3.30168,-0.969445,-0.604103,-1.2265,-1.05273,-1.27149,-1.1691,-2.09217,-1.33884,-1.37534,-2.11984,-1.40626,-2.87032,-1.73939,-2.83928,-2.15246,-1.87032,-2.34744,-2.37226,-2.85452,-3.18774,-4.30168,17.042,7.7161,10.181,1.231520561,0.887397847,1.007790437
