Network,Network,Assortivity,GFD1,GFD2,GFD3,GFD4,GFD5,GFD6,GFD7,GFD8,GFD9,GFD10,GFD11,GFD12,GFD13,GFD14,GFD15,GFD16,GFD17,GFD18,GFD19,GFD20,GFD21,GFD22,GFD23,GFD24,GFD25,GFD26,GFD27,GFD28,GFD29,Hawkes,Eigen,SIS,LOG_Hawkes,LOG_Eigen,LOG_SIS
124,karate_network_124,-0.32957,-1.74177,-2.97946,-1.2723,-1.202,-2.62958,-1.5114,-2.31941,-3.45658,-1.15462,-0.568564,-0.920205,-0.988447,-1.58568,-0.970051,-2.71062,-1.54353,-1.30824,-2.29736,-1.78713,-3.2225,-2.05126,-2.53825,-2.46283,-2.01388,-2.90374,-2.74538,-3.82456,-3.39859,-4.30168,59.288,6.9816,20.299,1.7729668,0.843954963,1.307474644
125,karate_network_125,-0.23561,-1.63144,-2.54581,-1.31223,-1.20791,-2.88671,-1.42546,-2.12849,-3.2225,-1.30692,-0.601583,-0.968839,-1.02614,-1.42201,-0.905482,-3.07123,-1.80892,-1.21354,-2.1227,-1.57333,-3.69962,-2.40405,-2.2486,-2.05617,-1.82601,-2.88671,-2.32396,-3.26029,-3.02293,-4.30168,417.38,7.2203,39.103,2.620531635,0.858555243,1.592210078
126,karate_network_126,-0.21469,-1.71397,-2.52353,-1.31045,-1.20861,-2.82456,-1.41859,-2.13142,-2.81032,-1.26545,-0.629491,-0.958075,-1.06288,-1.4348,-0.910217,-3.12559,-1.66821,-1.18841,-2.18111,-1.61504,-3.39859,-2.13142,-2.08949,-1.82746,-1.86552,-2.95926,-2.11699,-3.82456,-2.88671,-3.30168,2604.7,7.3999,55.457,3.41575771,0.869225851,1.743956372
127,karate_network_127,-0.41194,-1.61237,-2.57741,-1.26346,-1.14061,-2.52353,-1.50789,-2.32855,-3.45658,-1.03899,-0.632643,-0.820238,-1.17555,-1.43895,-0.99633,-2.41519,-1.43717,-1.43069,-2.3332,-1.75023,-2.82456,-2.05371,-2.61148,-2.48877,-2.13733,-2.90374,-2.73348,-3.39859,-3.26029,-4.30168,31.898,6.8726,15.028,1.503763454,0.837121068,1.176901186
128,karate_network_128,-0.25966,-1.68996,-2.56132,-1.28381,-1.22468,-2.66821,-1.45473,-2.19447,-3.07123,-1.31896,-0.563059,-0.965221,-1.01612,-1.45845,-0.930798,-2.6889,-1.57495,-1.29564,-2.13436,-1.59925,-3.60271,-2.13142,-2.58568,-2.09756,-2.15246,-2.87032,-2.51635,-3.45658,-3.18774,-4.30168,127.56,7.086,27.706,2.105714511,0.850401148,1.44257383
129,karate_network_129,-0.34426,-1.60011,-2.7219,-1.26625,-1.1537,-2.50929,-1.5709,-2.35229,-3.45658,-1.11671,-0.554191,-0.870961,-1.12414,-1.52353,-1.0871,-2.46917,-1.38628,-1.38051,-2.3572,-1.74297,-2.85452,-2.02752,-2.45042,-2.46283,-2.11984,-2.87032,-3.2225,-3.2225,-3.60271,-4.30168,48.883,6.95,18.753,1.689157851,0.841984805,1.273070754
130,karate_network_130,-0.37276,-1.68996,-2.74538,-1.26786,-1.17816,-2.64847,-1.50165,-2.25636,-3.52353,-1.20269,-0.567121,-0.870639,-1.09621,-1.41859,-0.979255,-2.74538,-1.4955,-1.37792,-2.19788,-1.74659,-3.09756,-2.0842,-2.50929,-2.63892,-2.03451,-2.87032,-3.15555,-3.18774,-4.30168,-4.30168,26.461,6.8252,13.772,1.422606253,0.834115382,1.138997014
131,karate_network_131,-0.29261,-1.6475,-2.78317,-1.25793,-1.20062,-2.61148,-1.4861,-2.28049,-3.15555,-1.16687,-0.592835,-0.90916,-1.01702,-1.51422,-0.976165,-2.59411,-1.59753,-1.29607,-2.19788,-1.75145,-3.2225,-2.02065,-2.26826,-2.31045,-2.05371,-2.93995,-2.42087,-3.52353,-3.34744,-4.30168,131.36,7.0912,27.628,2.11846314,0.850719734,1.441349447
132,karate_network_132,-0.23517,-1.64176,-2.45042,-1.26906,-1.2189,-2.83928,-1.4348,-2.06868,-3.12559,-1.36017,-0.580283,-0.933208,-1.08552,-1.42373,-0.964022,-2.83928,-1.65332,-1.18541,-2.26029,-1.59072,-3.2225,-2.30168,-2.06113,-2.19447,-1.94566,-3.00065,-2.26826,-3.04641,-3.02293,-4.30168,551.45,7.2493,41.556,2.741506141,0.860296073,1.618633738
133,karate_network_133,-0.27569,-1.62225,-2.53825,-1.24592,-1.21497,-2.66821,-1.48082,-2.30605,-3.30168,-1.16719,-0.569529,-0.923283,-1.07663,-1.49415,-0.982159,-2.50234,-1.59753,-1.30561,-2.29736,-1.72419,-3.26029,-2.24478,-2.43836,-2.00942,-2.05371,-2.88671,-2.34744,-3.09756,-3.00065,-4.00065,227.01,7.1558,32.952,2.356044989,0.854658194,1.517881779
134,karate_network_134,-0.3496,-1.66922,-2.62958,-1.25793,-1.19617,-2.48877,-1.52936,-2.3932,-4.00065,-1.15185,-0.57414,-0.879091,-1.06439,-1.48944,-1.00109,-2.50234,-1.46599,-1.34889,-2.1618,-1.81738,-2.62958,-1.93995,-2.67843,-3.07123,-2.06615,-2.62958,-3.52353,-3.30168,-4.30168,-4.30168,38.843,6.9078,16.867,1.589312765,0.839339755,1.227037845
135,karate_network_135,-0.28637,-1.60271,-2.58568,-1.25753,-1.19719,-2.58568,-1.49011,-2.20826,-3.39859,-1.21001,-0.586012,-0.908281,-1.06464,-1.64558,-0.987182,-2.60271,-1.42201,-1.25871,-2.34264,-1.69315,-2.7702,-2.05864,-2.21532,-2.41519,-2.03451,-2.7219,-2.4955,-3.2225,-3.82456,-4.30168,131.22,7.0904,27.801,2.118000033,0.850670736,1.444060418
136,karate_network_136,-0.2699,-1.63423,-2.61148,-1.25636,-1.19856,-2.54581,-1.46917,-2.2486,-3.26029,-1.18441,-0.610334,-0.898732,-1.07302,-1.52425,-0.991625,-2.51635,-1.4928,-1.2425,-2.28884,-1.68468,-2.83928,-1.95143,-2.22613,-2.2298,-1.95143,-2.83928,-2.59411,-2.90374,-3.82456,-4.30168,281.93,7.1792,34.783,2.450141291,0.856076052,1.541367037
137,karate_network_137,-0.25298,-1.67534,-2.7702,-1.25989,-1.2444,-2.60271,-1.50859,-2.2723,-3.26029,-1.25989,-0.564091,-0.898389,-1.00898,-1.63051,-1.0141,-2.62044,-1.41463,-1.28465,-2.56132,-1.6805,-2.79653,-2.01612,-2.38787,-2.1227,-2.12849,-2.67843,-2.44435,-3.09756,-3.60271,-4.30168,310.46,7.1892,36.342,2.492005653,0.856680566,1.560408824
138,karate_network_138,-0.32823,-1.75886,-2.59411,-1.29138,-1.22613,-2.56929,-1.51422,-2.2723,-3.82456,-1.17231,-0.602972,-0.875821,-1.03077,-1.47238,-0.963623,-2.85452,-1.48544,-1.2859,-2.15555,-1.75268,-2.93995,-1.95338,-2.44435,-2.42662,-2.02065,-2.7702,-2.50929,-3.30168,-3.60271,-4.30168,76.789,7.0207,22.655,1.885299012,0.846380416,1.355164067
139,karate_network_139,-0.27302,-1.74901,-2.6889,-1.29266,-1.19345,-2.55349,-1.46157,-2.24478,-3.15555,-1.24976,-0.59394,-0.90618,-0.990988,-1.54051,-0.975345,-2.6889,-1.50096,-1.25169,-2.37226,-1.64272,-3.2225,-2.09486,-2.38787,-2.20131,-2.07379,-2.85452,-2.53083,-3.26029,-3.34744,-4.00065,176,7.126,30.433,2.245512668,0.852845818,1.483344766
140,karate_network_140,-0.29394,-1.58819,-2.59411,-1.2335,-1.18111,-2.55349,-1.48544,-2.24098,-3.82456,-1.1762,-0.574709,-0.930428,-1.06013,-1.51778,-1.00348,-2.63892,-1.53157,-1.30605,-2.3826,-1.64367,-3.00065,-2.06868,-2.45042,-2.42662,-2.01838,-3.00065,-2.59411,-3.07123,-3.69962,-4.30168,94.666,7.0483,24.737,1.976194027,0.848084381,1.393347029
141,karate_network_141,-0.33446,-1.60708,-2.69962,-1.29138,-1.15711,-2.61148,-1.55427,-2.3332,-3.39859,-1.18841,-0.596245,-0.846989,-1.11955,-1.53825,-0.973913,-2.69962,-1.44737,-1.28507,-2.3332,-1.74417,-2.53083,-2.044,-2.42662,-2.30605,-2.0842,-2.7702,-2.83928,-3.09756,-3.30168,-4.30168,83.437,7.0331,23.285,1.921358681,0.847146792,1.367076242
142,karate_network_142,-0.38656,-1.68678,-2.82456,-1.25285,-1.19651,-2.32855,-1.5709,-2.45658,-3.82456,-1.12879,-0.567121,-0.814684,-1.14181,-1.52716,-1.05716,-2.3774,-1.29822,-1.43128,-2.36718,-1.90201,-2.43836,-1.91251,-2.81032,-2.7702,-2.30605,-2.65823,-3.82456,-3.45658,-4.30168,-4.30168,31.811,6.8687,15.238,1.502577322,0.836874548,1.182927969
143,karate_network_143,-0.4391,-1.65724,-2.79653,-1.24554,-1.15431,-2.47561,-1.60883,-2.36216,-4.30168,-1.05469,-0.569287,-0.837639,-1.13733,-1.50719,-1.06514,-2.3774,-1.33554,-1.40847,-2.48214,-2.02065,-2.59411,-2.00065,-2.58568,-4.30168,-2.31491,-2.88671,-4.30168,-3.60271,-4.30168,-4.30168,18.488,6.7252,11.225,1.266889932,0.827705204,1.05018635
144,karate_network_144,-0.27925,-1.79925,-2.69962,-1.25714,-1.19413,-2.44435,-1.43539,-2.29308,-3.18774,-1.23275,-0.594281,-0.933394,-1.02499,-1.57414,-0.968032,-2.73348,-1.4046,-1.2723,-2.0842,-1.76893,-2.6889,-1.94757,-2.48877,-2.15246,-2.07637,-2.61148,-2.52353,-3.34744,-3.18774,-4.30168,154.25,7.11,29.409,2.188225173,0.851869601,1.468480257
145,karate_network_145,-0.2463,-1.62316,-2.48214,-1.24478,-1.202,-2.67843,-1.43836,-2.20131,-3.15555,-1.19651,-0.585344,-0.928585,-1.03474,-1.57987,-1.03217,-2.74538,-1.56449,-1.21854,-2.52353,-1.70618,-3.52353,-2.13733,-2.13436,-1.90898,-2.12559,-2.90374,-2.25246,-3.52353,-3.2225,-3.69962,481.46,7.2356,40.257,2.682560212,0.85947455,1.604841408
146,karate_network_146,-0.29394,-1.66519,-2.53825,-1.27925,-1.20442,-2.66821,-1.52064,-2.24478,-3.26029,-1.26147,-0.53002,-0.910569,-1.02499,-1.61863,-1.04448,-2.56929,-1.4861,-1.30168,-2.66821,-1.66219,-3.18774,-2.16496,-2.56132,-2.2189,-2.00942,-3.04641,-2.51635,-3.2225,-3.2225,-4.30168,98.234,7.0537,25.043,1.992261828,0.848416985,1.398686354
147,karate_network_147,-0.2797,-1.64558,-2.54581,-1.27967,-1.25714,-3.04641,-1.4769,-2.2723,-3.60271,-1.21854,-0.59131,-0.954741,-1.00832,-1.40736,-0.939198,-3.12559,-1.68573,-1.25014,-1.99633,-1.63798,-4.30168,-2.11135,-2.46283,-2.11135,-1.9251,-3.12559,-2.46283,-3.45658,-3.12559,-4.30168,105.85,7.0626,25.756,2.024690862,0.84896461,1.410878416
148,karate_network_148,-0.36919,-1.67227,-2.6889,-1.26705,-1.16464,-2.52353,-1.48148,-2.39859,-3.69962,-1.1568,-0.590296,-0.884874,-1.07534,-1.48877,-0.966022,-2.65823,-1.41689,-1.39481,-2.14939,-1.78713,-2.55349,-2.01165,-2.6889,-2.61148,-2.15867,-2.61148,-2.85452,-3.60271,-4.00065,-4.30168,31.701,6.8672,15.15,1.501072962,0.836779696,1.180412633
149,karate_network_149,-0.29706,-1.70618,-2.69962,-1.24822,-1.21142,-2.93995,-1.47886,-2.26826,-3.45658,-1.28173,-0.566641,-0.927666,-1.0574,-1.41182,-0.936193,-2.83928,-1.68678,-1.25091,-2.15246,-1.68784,-3.07123,-2.24478,-2.42662,-2.18774,-2.01388,-3.09756,-2.58568,-3.34744,-3.34744,-4.30168,87.358,7.0377,23.798,1.941302683,0.84743075,1.37654046
150,karate_network_150,-0.28905,-1.6259,-2.57741,-1.27108,-1.19754,-2.71062,-1.4679,-2.19788,-3.30168,-1.16528,-0.571949,-0.9027,-1.05518,-1.59925,-1.01657,-2.63892,-1.62044,-1.24363,-2.48877,-1.68573,-3.26029,-2.13436,-2.26826,-2.07123,-2.08157,-3.26029,-2.3826,-3.60271,-3.2225,-3.82456,157.3,7.1135,29.196,2.196728723,0.852083336,1.465323355
151,karate_network_151,-0.29439,-1.65922,-2.66821,-1.24937,-1.15804,-2.53083,-1.48017,-2.31491,-3.69962,-1.22723,-0.569126,-0.891917,-1.03686,-1.57659,-1.02384,-3.00065,-1.47951,-1.30517,-2.35229,-1.74659,-2.97946,-2.01165,-2.50234,-2.36216,-2.03686,-2.81032,-2.50234,-3.34744,-4.00065,-4.30168,90.489,7.0421,24.364,1.956595789,0.847702188,1.386748591
152,karate_network_152,-0.22715,-1.6475,-2.56929,-1.26866,-1.22613,-2.65823,-1.47561,-2.06363,-2.90374,-1.26786,-0.595988,-0.942035,-1.02614,-1.52281,-0.999783,-2.90374,-1.62499,-1.18975,-2.13142,-1.58819,-3.09756,-2.14332,-2.03217,-2.00721,-1.99848,-2.6889,-2.20826,-3.60271,-2.82456,-4.00065,924.67,7.3008,46.201,2.965986768,0.863370451,1.664651376
153,karate_network_153,-0.30864,-1.66922,-2.61148,-1.27556,-1.21603,-2.37226,-1.4928,-2.18111,-3.39859,-1.1989,-0.614687,-0.869674,-1.12762,-1.53304,-0.994827,-2.50929,-1.35769,-1.24136,-2.34264,-1.67947,-2.56929,-1.88671,-2.18441,-2.62958,-1.94185,-2.47561,-2.61148,-3.07123,-3.52353,-4.30168,233.96,7.1603,32.907,2.369141613,0.854931219,1.517288291
154,karate_network_154,-0.3456,-1.64367,-2.78317,-1.25636,-1.15092,-2.55349,-1.46726,-2.20477,-3.34744,-1.11955,-0.653907,-0.860929,-1.02938,-1.50859,-1.01793,-2.62958,-1.55427,-1.21178,-2.07637,-1.75637,-3.18774,-2.11984,-2.19447,-2.3774,-2.05617,-2.87032,-2.60271,-3.18774,-3.52353,-4.30168,86.674,7.0389,23.59,1.93788884,0.847504795,1.372727941
155,karate_network_155,-0.22537,-1.54126,-2.40959,-1.28674,-1.22178,-2.59411,-1.42952,-2.05864,-3.12559,-1.29779,-0.609275,-0.93713,-1.04713,-1.46472,-0.965221,-3.30168,-1.61684,-1.21178,-2.2298,-1.59496,-3.02293,-2.06615,-2.27638,-2.07379,-1.86077,-2.7219,-2.39859,-3.00065,-3.04641,-4.30168,785.8,7.2846,45.329,2.895312024,0.862405709,1.656376138
156,karate_network_156,-0.31487,-1.63236,-2.66821,-1.29736,-1.1921,-2.46917,-1.53083,-2.3332,-3.30168,-1.19822,-0.578143,-0.837042,-1.09109,-1.58318,-1.0159,-2.88671,-1.33789,-1.35278,-2.31491,-1.7702,-2.53825,-2.02752,-2.52353,-2.46283,-2.12849,-2.61148,-2.73348,-2.93995,-3.82456,-4.30168,97.938,7.0538,25.098,1.990951231,0.848423142,1.399639115
157,karate_network_157,-0.265,-1.63892,-2.55349,-1.25285,-1.22105,-2.58568,-1.5121,-2.21532,-3.60271,-1.20966,-0.583428,-0.891072,-1.07457,-1.52571,-1.02637,-2.4955,-1.55194,-1.20062,-2.56929,-1.63704,-3.30168,-2.07379,-2.18774,-2.29736,-1.94185,-2.82456,-2.37226,-3.07123,-3.15555,-4.30168,300.43,7.186,35.819,2.477743298,0.856487213,1.554113457
158,karate_network_158,-0.33402,-1.7219,-2.62044,-1.28716,-1.18276,-2.54581,-1.48544,-2.2723,-3.39859,-1.21746,-0.608922,-0.858418,-1.10165,-1.48478,-0.947188,-2.64847,-1.34026,-1.34073,-2.2335,-1.75145,-2.6889,-1.93061,-2.57741,-2.47561,-2.05126,-2.63892,-3.02293,-3.2225,-3.45658,-4.30168,64.129,6.9939,21.086,1.807054468,0.844719418,1.323994202
159,karate_network_159,-0.36875,-1.6774,-2.88671,-1.26147,-1.15617,-2.46283,-1.55272,-2.32396,-4.00065,-1.13495,-0.575769,-0.841234,-1.16338,-1.52425,-1.01545,-2.52353,-1.35523,-1.37073,-2.30605,-1.80062,-2.66821,-1.94566,-2.45658,-3.30168,-2.14939,-2.60271,-3.26029,-3.26029,-4.30168,-4.30168,39.986,6.9151,16.998,1.601907962,0.839798465,1.230397825
160,karate_network_160,-0.24986,-1.7382,-2.58568,-1.26745,-1.2298,-2.57741,-1.42778,-2.08684,-3.30168,-1.20408,-0.581687,-0.94052,-1.07405,-1.43362,-1.00854,-2.90374,-1.56608,-1.22468,-2.2723,-1.62316,-2.81032,-2.11135,-2.21532,-2.28884,-1.84078,-2.88671,-2.35229,-2.95926,-4.00065,-4.30168,374.22,7.2091,37.984,2.573126994,0.85788105,1.579600697
161,karate_network_161,-0.30196,-1.60098,-2.73348,-1.29908,-1.25091,-2.45042,-1.58318,-2.46283,-3.15555,-1.19685,-0.545425,-0.863613,-1.08262,-1.6062,-1.04018,-2.48214,-1.33601,-1.39373,-2.74538,-1.72534,-2.62044,-1.93619,-2.55349,-1.98993,-2.26029,-2.73348,-2.47561,-3.69962,-3.2225,-3.82456,122.05,7.0821,27.167,2.086537784,0.850162055,1.434041683
162,karate_network_162,-0.322,-1.6259,-2.51635,-1.28758,-1.21997,-2.55349,-1.49011,-2.22613,-3.07123,-1.21854,-0.589705,-0.887209,-1.0574,-1.45534,-0.99269,-2.64847,-1.4348,-1.29607,-2.32855,-1.73348,-2.82456,-2.05126,-2.48877,-2.11135,-2.08157,-2.85452,-2.54581,-3.18774,-3.30168,-4.30168,98.702,7.0558,24.937,1.994325953,0.848546262,1.396844205
163,karate_network_163,-0.30775,-1.63798,-2.62044,-1.26665,-1.21001,-2.56929,-1.5058,-2.19788,-3.60271,-1.26108,-0.52194,-0.90097,-1.12127,-1.53378,-1.01702,-2.67843,-1.48544,-1.33648,-2.29736,-1.67329,-2.97946,-2.09486,-2.42087,-2.3932,-2.10578,-2.85452,-2.7219,-3.12559,-3.69962,-4.30168,73.337,7.0134,22.248,1.86532314,0.845928609,1.347290976
164,karate_network_164,-0.23606,-1.64943,-2.62958,-1.2376,-1.20966,-2.69962,-1.51069,-2.19788,-3.34744,-1.25014,-0.576505,-0.90618,-1.04834,-1.53009,-0.989081,-2.71062,-1.70508,-1.20756,-2.60271,-1.60795,-3.82456,-2.2723,-2.21178,-2.13142,-1.97127,-2.97946,-2.2225,-3.45658,-2.97946,-4.30168,663.34,7.2681,43.222,2.821736186,0.861420894,1.635704859
165,karate_network_165,-0.32778,-1.58651,-2.59411,-1.26665,-1.1874,-2.78317,-1.53009,-2.2335,-3.39859,-1.17816,-0.54634,-0.887376,-1.10633,-1.42894,-1.04641,-2.56929,-1.66021,-1.30125,-2.32855,-1.68784,-3.30168,-2.2723,-2.21178,-2.2723,-2.07896,-2.95926,-2.66821,-3.69962,-3.2225,-4.30168,83.889,7.0343,23.162,1.923705017,0.847220886,1.364776057
166,karate_network_166,-0.36073,-1.68468,-2.65823,-1.27433,-1.17979,-2.36216,-1.53009,-2.44435,-4.00065,-1.1323,-0.578143,-0.827319,-1.11557,-1.57009,-0.998917,-2.65823,-1.38104,-1.38104,-2.39859,-1.86871,-2.73348,-1.93995,-2.65823,-2.92147,-2.1618,-2.67843,-3.04641,-3.69962,-4.30168,-4.30168,42.692,6.9263,17.591,1.630346501,0.840501298,1.245290529
167,karate_network_167,-0.33402,-1.72304,-2.7219,-1.30212,-1.21568,-2.62044,-1.58651,-2.40959,-3.69962,-1.17587,-0.537281,-0.889557,-1.04544,-1.59496,-0.999134,-2.52353,-1.42778,-1.36067,-2.48214,-1.75145,-2.90374,-2.03923,-2.65823,-2.37226,-2.07123,-2.78317,-2.67843,-3.52353,-3.82456,-4.30168,41.854,6.9214,17.492,1.62173697,0.840193949,1.242839469
168,karate_network_168,-0.29528,-1.6805,-2.58568,-1.27925,-1.18045,-2.74538,-1.4861,-2.19109,-3.39859,-1.20966,-0.617464,-0.90618,-1.02088,-1.46917,-0.980704,-2.7219,-1.50789,-1.26826,-2.20131,-1.6805,-2.90374,-1.93433,-2.3332,-2.16814,-1.93995,-2.71062,-2.51635,-3.34744,-3.34744,-4.30168,155.18,7.1117,29.34,2.190835748,0.851973428,1.46746011
169,karate_network_169,-0.30908,-1.68784,-2.7219,-1.27108,-1.22142,-2.6889,-1.53378,-2.3332,-3.69962,-1.20062,-0.539753,-0.914291,-1.04956,-1.5481,-1.00348,-2.46283,-1.57905,-1.26108,-2.43836,-1.68573,-3.18774,-2.17783,-2.3826,-2.35229,-2.05864,-3.26029,-2.54581,-3.34744,-3.52353,-4.30168,65.569,6.9963,21.302,1.81669856,0.844868424,1.32842038
170,karate_network_170,-0.32645,-1.65724,-2.62044,-1.28215,-1.2171,-2.53083,-1.52498,-2.31045,-3.30168,-1.18607,-0.58086,-0.901661,-0.999783,-1.46032,-1,-2.57741,-1.52064,-1.32763,-2.18111,-1.71397,-2.93995,-2.03451,-2.54581,-2.27638,-2.05126,-2.87032,-2.7702,-3.60271,-3.60271,-4.30168,48.413,6.9469,18.698,1.684961995,0.841791047,1.271795155
171,karate_network_171,-0.32289,-1.6953,-2.52353,-1.25208,-1.19925,-2.71062,-1.50999,-2.2723,-3.52353,-1.12242,-0.561871,-0.907755,-1.08341,-1.44798,-0.987603,-2.69962,-1.64463,-1.33413,-2.23722,-1.71509,-3.12559,-2.3332,-2.3572,-2.25246,-2.07896,-3.18774,-2.48214,-3.60271,-3.12559,-4.30168,80.863,7.0284,22.907,1.90774985,0.84685647,1.359968216
172,karate_network_172,-0.33803,-1.65332,-2.78317,-1.27108,-1.18707,-2.61148,-1.50719,-2.37226,-3.52353,-1.18243,-0.55606,-0.88922,-1.09974,-1.48412,-1.00087,-2.65823,-1.37999,-1.41406,-2.28049,-1.71062,-2.66821,-1.98781,-2.87032,-2.59411,-2.18111,-2.74538,-2.64847,-3.34744,-4.00065,-4.30168,45.615,6.9379,18.197,1.659107679,0.841228036,1.259999795
173,karate_network_173,-0.24808,-1.58735,-2.48877,-1.30168,-1.18707,-2.62044,-1.44134,-2.1618,-3.00065,-1.25441,-0.606374,-0.959851,-1.01861,-1.5375,-0.970254,-2.81032,-1.57905,-1.19822,-2.19109,-1.70729,-3.07123,-1.99205,-2.10302,-1.95143,-2.09756,-2.95926,-2.15867,-3.60271,-3.07123,-3.82456,597.63,7.2581,41.647,2.77643239,0.860822947,1.619583723
174,karate_network_174,-0.38033,-1.74659,-2.79653,-1.31001,-1.18342,-2.83928,-1.52643,-2.4955,-3.45658,-1.11051,-0.621074,-0.845467,-1.07689,-1.46157,-0.959653,-2.64847,-1.4272,-1.28215,-2.03923,-1.92147,-2.90374,-1.94375,-2.34744,-2.47561,-2.20477,-2.83928,-2.7219,-3.45658,-3.82456,-4.30168,38.025,6.9067,16.385,1.580069223,0.839270592,1.214446446
175,karate_network_175,-0.28148,-1.60883,-2.56929,-1.28298,-1.19515,-2.62044,-1.51351,-2.2335,-3.15555,-1.20931,-0.586263,-0.913402,-1.05964,-1.63516,-1.00436,-2.56929,-1.46726,-1.17685,-2.39859,-1.71397,-2.92147,-2.12559,-2.16496,-2.14332,-2.07896,-2.71062,-2.45042,-3.34744,-2.97946,-4.30168,216.74,7.1504,32.342,2.335939069,0.854330337,1.509766873
176,karate_network_176,-0.31532,-1.70508,-2.56132,-1.26866,-1.20373,-2.56132,-1.5065,-2.34264,-3.52353,-1.23461,-0.52731,-0.928769,-1.09324,-1.54886,-1.02961,-2.90374,-1.39859,-1.29607,-2.33789,-1.67947,-2.75761,-2.05864,-2.48214,-2.79653,-2.00283,-2.6889,-2.69962,-3.60271,-4.30168,-4.30168,42.748,6.924,17.688,1.630915801,0.840357059,1.24767873
177,karate_network_177,-0.26723,-1.59156,-2.64847,-1.21854,-1.18507,-2.59411,-1.56132,-2.25246,-3.60271,-1.22431,-0.555358,-0.861559,-1.08053,-1.56608,-1.09056,-2.73348,-1.54733,-1.26585,-2.62958,-1.66821,-3.09756,-2.15555,-1.99848,-2.46917,-2.07379,-2.87032,-2.44435,-3.69962,-3.34744,-4.30168,213.78,7.1481,32.392,2.329967073,0.85419062,1.510437764
178,karate_network_178,-0.34738,-1.72649,-2.81032,-1.25014,-1.22322,-2.6889,-1.55817,-2.40405,-3.52353,-1.26705,-0.530167,-0.895141,-1.03217,-1.51069,-0.99633,-2.69962,-1.55505,-1.33742,-2.30605,-1.68573,-3.18774,-2.14332,-2.39859,-2.56132,-2.03686,-3.30168,-2.65823,-3.26029,-3.52353,-4.30168,34.261,6.8833,15.707,1.534800035,0.837796698,1.196093244
179,karate_network_179,-0.30419,-1.63236,-2.69962,-1.24937,-1.20408,-2.58568,-1.54504,-2.32396,-3.34744,-1.1989,-0.555358,-0.911276,-1.04209,-1.50234,-1.00109,-2.61148,-1.51993,-1.36017,-2.31491,-1.68784,-3.04641,-2.01838,-2.45042,-2.20131,-2.17135,-2.92147,-2.61148,-3.60271,-3.18774,-4.30168,87.285,7.0376,23.873,1.940939616,0.847424579,1.377906998
180,karate_network_180,-0.31754,-1.60795,-2.61148,-1.2376,-1.17425,-2.51635,-1.4881,-2.36718,-3.69962,-1.21354,-0.589452,-0.915182,-1.10001,-1.52425,-0.956307,-2.63892,-1.35671,-1.34073,-2.13733,-1.70289,-2.65823,-2.04883,-2.56132,-2.53825,-2.12849,-2.46283,-3.34744,-3.12559,-4.00065,-4.30168,67.405,7.0005,21.715,1.828692113,0.84512906,1.336759834
181,karate_network_181,-0.22626,-1.61954,-2.53083,-1.26826,-1.20756,-2.48214,-1.41745,-2.08684,-3.45658,-1.27027,-0.646446,-0.896847,-1.06088,-1.61594,-0.988447,-2.90374,-1.46599,-1.12879,-2.3572,-1.60358,-2.93995,-2.03686,-2.17135,-2.18774,-1.84836,-2.50234,-2.29308,-3.12559,-2.93995,-4.30168,2402,7.3925,54.175,3.380573003,0.868791333,1.73379892
182,karate_network_182,-0.38701,-1.6612,-2.7219,-1.28507,-1.18276,-2.66821,-1.5114,-2.3572,-3.45658,-1.08157,-0.602103,-0.812004,-1.21178,-1.4828,-0.964621,-2.3826,-1.4203,-1.4135,-2.2335,-1.7478,-2.92147,-2.02984,-2.64847,-2.60271,-2.14634,-2.6889,-2.83928,-3.30168,-3.45658,-4.30168,38.492,6.909,16.628,1.585370477,0.839415193,1.220840016
183,karate_network_183,-0.32467,-1.69745,-2.74538,-1.26585,-1.19413,-2.47561,-1.52353,-2.31941,-3.82456,-1.21603,-0.556997,-0.886541,-1.10578,-1.55661,-0.971064,-2.37226,-1.41916,-1.31536,-2.26425,-1.80475,-2.6889,-2.07637,-2.48877,-2.55349,-2.07637,-2.83928,-2.75761,-3.15555,-4.30168,-4.30168,65.835,6.9977,21.193,1.81845684,0.84495532,1.326192438
184,karate_network_184,-0.25521,-1.61954,-2.48214,-1.29822,-1.21532,-2.62958,-1.43186,-2.26425,-3.02293,-1.24976,-0.613439,-0.903047,-1.01612,-1.51849,-0.942225,-2.62044,-1.61148,-1.26625,-2.20131,-1.63144,-3.69962,-2.02752,-2.53825,-2.00283,-2.02522,-2.81032,-2.36718,-3.26029,-3.07123,-3.60271,428.65,7.2238,39.226,2.632102828,0.858765713,1.593574024
185,karate_network_185,-0.32467,-1.74901,-2.75761,-1.27843,-1.21497,-2.46917,-1.56929,-2.36216,-3.52353,-1.1618,-0.55326,-0.875332,-1.08816,-1.55194,-1.04448,-2.7219,-1.31986,-1.32032,-2.43836,-1.80892,-2.59411,-1.86871,-2.46283,-2.3826,-2.26826,-2.78317,-2.79653,-3.82456,-3.15555,-4.30168,75.578,7.0179,22.602,1.878395395,0.846207176,1.354146871
