Network,Network,Assortivity,GFD1,GFD2,GFD3,GFD4,GFD5,GFD6,GFD7,GFD8,GFD9,GFD10,GFD11,GFD12,GFD13,GFD14,GFD15,GFD16,GFD17,GFD18,GFD19,GFD20,GFD21,GFD22,GFD23,GFD24,GFD25,GFD26,GFD27,GFD28,GFD29,Hawkes,Eigen,SIS,LOG_Hawkes,LOG_Eigen,LOG_SIS
120,socfb-Caltech36_network_120,-0.061356,-4.00065,-4.30168,-2.28465,-2.31491,-3.52353,-2.83928,-3.69962,-4.30168,-0.706736,-0.422241,-1.07975,-1.09892,-1.28091,-1.19617,-2.11699,-1.2463,-1.61863,-2.45658,-1.77405,-2.66821,-1.91787,-3.02293,-2.6889,-2.36216,-2.64847,-2.95926,-3.34744,-4.00065,-4.30168,9.2797,73.697,9.0122,0.967533936,1.867449809,0.954830821
121,socfb-Caltech36_network_121,-0.076649,-4.30168,-4.30168,-2.18774,-2.41519,-3.26029,-2.62044,-3.69962,-4.00065,-0.695622,-0.418701,-1.08157,-1.10578,-1.29693,-1.20062,-2.12559,-1.24976,-1.62774,-2.30605,-1.85452,-2.63892,-2.01388,-2.93995,-2.63892,-2.36216,-2.87032,-3.04641,-3.52353,-4.00065,-4.30168,8.8141,73.359,8.5768,0.945177973,1.865453403,0.933325283
122,socfb-Caltech36_network_122,-0.071456,-4.30168,-4.30168,-2.15555,-2.32396,-3.30168,-2.75761,-3.82456,-4.30168,-0.683947,-0.415134,-1.13912,-1.10495,-1.27515,-1.24554,-2.04883,-1.24745,-1.62407,-2.3826,-1.81313,-2.6889,-1.94757,-2.95926,-2.63892,-2.37226,-2.69962,-3.09756,-3.34744,-3.82456,-4.30168,8.93,73.445,8.6854,0.950851459,1.865962235,0.938789824
123,socfb-Caltech36_network_123,-0.065049,-4.30168,-4.30168,-2.2225,-2.58568,-3.52353,-2.7702,-3.34744,-4.30168,-0.699295,-0.420753,-1.1253,-1.08896,-1.29181,-1.18807,-2.10856,-1.25675,-1.56449,-2.41519,-1.72419,-2.78317,-1.9495,-2.92147,-2.75761,-2.26425,-2.79653,-3.34744,-3.30168,-4.00065,-4.30168,9.168,73.62,8.9081,0.962274605,1.866995813,0.949785084
124,socfb-Caltech36_network_124,-0.066375,-4.00065,-4.30168,-2.20131,-2.30605,-3.69962,-2.57741,-3.82456,-4.30168,-0.703,-0.424482,-1.06038,-1.11898,-1.28465,-1.17231,-2.11416,-1.27068,-1.61594,-2.34744,-1.78713,-2.73348,-1.97127,-3.07123,-2.82456,-2.30605,-2.90374,-3.00065,-3.60271,-3.69962,-4.30168,9.1495,73.608,8.891,0.961397361,1.866925018,0.94895061
125,socfb-Caltech36_network_125,-0.067464,-3.39859,-4.30168,-2.17135,-2.46917,-3.60271,-2.66821,-4.00065,-3.69962,-0.695192,-0.408863,-1.14362,-1.09217,-1.27843,-1.21961,-2.08949,-1.26947,-1.63987,-2.34264,-1.78449,-2.75761,-1.95338,-3.00065,-2.56132,-2.42662,-2.74538,-3.09756,-3.69962,-3.69962,-4.30168,9.0709,73.55,8.8177,0.957650379,1.866582677,0.945355319
126,socfb-Caltech36_network_126,-0.069387,-3.39859,-4.30168,-2.24478,-2.47561,-3.60271,-2.65823,-3.82456,-4.30168,-0.696268,-0.41836,-1.08684,-1.13673,-1.27068,-1.18375,-2.11699,-1.28716,-1.61684,-2.2723,-1.78317,-2.7219,-1.91787,-3.09756,-2.50929,-2.3572,-2.83928,-2.85452,-3.39859,-3.69962,-4.30168,9.0497,73.536,8.7978,0.956634182,1.866500003,0.944374085
127,socfb-Caltech36_network_127,-0.072583,-4.30168,-4.30168,-2.10578,-2.43245,-3.60271,-2.7702,-3.69962,-4.00065,-0.678949,-0.417169,-1.11388,-1.12213,-1.32122,-1.23201,-2.10028,-1.25753,-1.60972,-2.43836,-1.72076,-2.73348,-1.95143,-2.75761,-2.60271,-2.36216,-2.6889,-3.12559,-3.60271,-4.00065,-4.30168,8.8761,73.403,8.6348,0.948222186,1.86571381,0.936252283
128,socfb-Caltech36_network_128,-0.067419,-4.30168,-4.30168,-2.2486,-2.46917,-3.45658,-2.67843,-3.52353,-4.30168,-0.716333,-0.414064,-1.08896,-1.10385,-1.27761,-1.1821,-2.16496,-1.26227,-1.58903,-2.36216,-1.78185,-2.7219,-1.98571,-2.90374,-2.62958,-2.34744,-2.73348,-2.95926,-3.60271,-4.30168,-4.30168,9.0721,73.551,8.8185,0.957707829,1.866588582,0.945394719
129,socfb-Caltech36_network_129,-0.063237,-4.30168,-4.30168,-2.18441,-2.38787,-3.60271,-2.53083,-3.30168,-3.82456,-0.704644,-0.419555,-1.09459,-1.10001,-1.29096,-1.1707,-2.17135,-1.28132,-1.59326,-2.33789,-1.7601,-2.78317,-1.98362,-3.15555,-2.56132,-2.36718,-2.92147,-3.07123,-3.69962,-3.52353,-4.30168,9.1837,73.629,8.923,0.963017688,1.867048902,0.950510893
130,socfb-Caltech36_network_130,-0.075299,-4.00065,-4.30168,-2.30605,-2.50929,-3.34744,-2.92147,-4.00065,-4.30168,-0.680609,-0.412211,-1.09243,-1.10028,-1.30692,-1.22178,-2.13733,-1.26906,-1.65626,-2.42662,-1.80614,-2.71062,-2.00502,-2.97946,-2.56132,-2.38787,-2.78317,-3.39859,-3.69962,-3.69962,-4.30168,8.8575,73.392,8.6182,0.947311161,1.865648723,0.935416568
131,socfb-Caltech36_network_131,-0.054212,-3.30168,-4.30168,-2.21532,-2.45658,-3.69962,-2.58568,-3.82456,-4.00065,-0.695085,-0.424598,-1.07741,-1.11955,-1.29865,-1.18874,-2.12849,-1.24783,-1.63144,-2.42087,-1.7478,-2.69962,-1.93807,-2.83928,-2.73348,-2.31941,-2.7702,-2.95926,-3.18774,-4.00065,-4.30168,9.5244,73.86,9.2401,0.978837626,1.868409303,0.965676671
132,socfb-Caltech36_network_132,-0.075571,-4.30168,-4.30168,-2.18774,-2.4955,-4.30168,-2.75761,-3.52353,-4.30168,-0.713409,-0.420639,-1.08763,-1.09567,-1.2727,-1.17296,-2.1618,-1.26786,-1.5807,-2.38787,-1.76765,-2.85452,-1.93061,-3.00065,-2.61148,-2.3826,-2.7219,-3.00065,-3.39859,-3.82456,-4.30168,8.8246,73.366,8.5872,0.945695029,1.865494841,0.933851578
133,socfb-Caltech36_network_133,-0.071107,-4.00065,-4.30168,-2.13142,-2.47561,-3.69962,-2.52353,-4.00065,-4.30168,-0.696807,-0.416207,-1.11557,-1.09892,-1.27474,-1.20616,-2.12849,-1.2723,-1.61415,-2.43836,-1.76639,-2.6889,-1.95338,-3.30168,-2.50234,-2.3826,-2.87032,-3.26029,-3.18774,-3.82456,-4.30168,8.9355,73.449,8.6906,0.951118859,1.865985887,0.939049761
134,socfb-Caltech36_network_134,-0.069748,-3.34744,-4.30168,-2.14939,-2.45658,-3.39859,-2.71062,-3.69962,-4.30168,-0.676471,-0.416603,-1.12242,-1.11275,-1.30473,-1.21213,-2.10856,-1.25324,-1.64847,-2.40405,-1.79248,-2.81032,-1.93807,-3.12559,-2.62958,-2.3932,-2.85452,-3.12559,-3.69962,-3.60271,-4.30168,9.0213,73.515,8.7703,0.955269125,1.866375962,0.943014449
135,socfb-Caltech36_network_135,-0.072048,-3.52353,-4.30168,-2.19109,-2.45658,-3.52353,-2.7702,-3.69962,-4.30168,-0.702562,-0.423389,-1.11841,-1.10412,-1.27761,-1.19345,-2.11699,-1.2298,-1.60011,-2.4955,-1.72534,-2.7219,-1.9251,-2.82456,-2.58568,-2.30168,-2.7702,-2.83928,-3.52353,-3.69962,-4.30168,8.921,73.439,8.677,0.950413539,1.865926755,0.938369597
136,socfb-Caltech36_network_136,-0.067221,-4.30168,-4.30168,-2.24478,-2.45042,-3.45658,-2.92147,-4.00065,-4.00065,-0.662693,-0.427663,-1.13318,-1.09783,-1.27352,-1.20131,-2.10856,-1.25832,-1.61863,-2.31941,-1.83186,-2.7219,-2.01388,-2.97946,-2.63892,-2.40959,-2.7219,-3.15555,-3.60271,-4.00065,-4.30168,9.0591,73.54,8.8059,0.957085054,1.866523626,0.944773749
137,socfb-Caltech36_network_137,-0.065349,-3.60271,-4.30168,-2.11416,-2.30605,-3.52353,-2.66821,-3.60271,-4.30168,-0.717916,-0.423849,-1.08684,-1.06615,-1.31268,-1.16591,-2.08684,-1.25363,-1.61863,-2.43836,-1.80337,-2.74538,-1.95143,-2.90374,-2.61148,-2.35229,-2.87032,-3.02293,-3.39859,-4.00065,-4.30168,9.1491,73.606,8.8905,0.961378374,1.866913217,0.948926186
138,socfb-Caltech36_network_138,-0.073632,-3.39859,-4.30168,-2.14332,-2.36718,-3.39859,-2.78317,-3.45658,-4.30168,-0.70158,-0.411428,-1.08657,-1.1055,-1.33273,-1.19515,-2.14031,-1.26786,-1.64654,-2.4955,-1.81738,-2.7219,-1.91966,-2.88671,-2.66821,-2.26425,-2.85452,-2.95926,-3.2225,-3.60271,-4.30168,8.9094,73.432,8.667,0.949848458,1.865885357,0.937868797
139,socfb-Caltech36_network_139,-0.06747,-3.12559,-4.30168,-2.25636,-2.44435,-3.26029,-2.63892,-3.69962,-4.00065,-0.703,-0.411707,-1.08869,-1.11586,-1.27433,-1.21961,-2.2189,-1.25363,-1.63423,-2.38787,-1.80337,-2.75761,-1.93807,-2.88671,-2.61148,-2.3572,-2.78317,-2.95926,-3.30168,-4.00065,-4.30168,9.1164,73.585,8.8597,0.959823372,1.866789294,0.947419016
140,socfb-Caltech36_network_140,-0.068761,-3.30168,-4.00065,-2.20826,-2.53825,-3.34744,-2.60271,-3.60271,-4.00065,-0.701907,-0.422184,-1.0919,-1.108,-1.29011,-1.1736,-2.13436,-1.25402,-1.59925,-2.45042,-1.77534,-2.74538,-1.98153,-2.97946,-2.69962,-2.24478,-2.69962,-3.12559,-3.52353,-3.60271,-4.30168,9.0497,73.535,8.7978,0.956634182,1.866494097,0.944374085
141,socfb-Caltech36_network_141,-0.066064,-3.82456,-4.30168,-2.17458,-2.32855,-3.82456,-2.73348,-3.69962,-3.82456,-0.710728,-0.419897,-1.08288,-1.07405,-1.29736,-1.17783,-2.11984,-1.288,-1.60972,-2.45042,-1.75268,-2.7702,-1.98993,-3.00065,-2.52353,-2.42662,-2.85452,-3.09756,-3.45658,-3.82456,-4.00065,9.1433,73.603,8.8854,0.96110297,1.866895516,0.948676984
142,socfb-Caltech36_network_142,-0.065208,-4.00065,-4.30168,-2.25636,-2.53083,-3.39859,-2.88671,-3.52353,-4.30168,-0.701689,-0.41615,-1.08393,-1.12762,-1.28674,-1.20131,-2.11699,-1.26866,-1.57577,-2.38787,-1.76512,-2.78317,-1.91075,-3.04641,-2.62044,-2.30168,-2.63892,-2.92147,-3.52353,-4.30168,-4.30168,9.1752,73.626,8.9146,0.96261554,1.867031206,0.950101861
143,socfb-Caltech36_network_143,-0.065789,-3.34744,-4.30168,-2.06615,-2.37226,-3.60271,-2.7702,-3.45658,-4.30168,-0.706516,-0.422069,-1.09974,-1.08315,-1.30299,-1.17783,-2.17458,-1.25169,-1.62316,-2.37226,-1.79789,-2.67843,-1.96723,-2.95926,-2.57741,-2.32396,-2.82456,-2.95926,-3.39859,-4.30168,-4.30168,9.1291,73.592,8.8716,0.960427964,1.866830606,0.948001952
144,socfb-Caltech36_network_144,-0.063754,-4.00065,-4.30168,-2.18441,-2.43245,-3.69962,-2.85452,-3.60271,-4.30168,-0.709393,-0.413558,-1.11586,-1.09163,-1.28884,-1.19617,-2.19109,-1.24745,-1.62316,-2.40959,-1.73939,-2.74538,-1.93619,-2.83928,-2.62044,-2.28884,-2.83928,-3.18774,-3.45658,-3.82456,-4.30168,9.212,73.651,8.9492,0.964353929,1.867178648,0.951784214
145,socfb-Caltech36_network_145,-0.069636,-4.30168,-4.30168,-2.31491,-2.48877,-3.45658,-2.6889,-3.52353,-4.30168,-0.700926,-0.416772,-1.10689,-1.09919,-1.28927,-1.20304,-2.09756,-1.25208,-1.57333,-2.38787,-1.7626,-2.66821,-1.9774,-3.00065,-2.62044,-2.42087,-2.79653,-2.95926,-3.45658,-3.82456,-4.30168,9.0039,73.501,8.7547,0.954430663,1.866293248,0.942241269
146,socfb-Caltech36_network_146,-0.079283,-3.82456,-4.30168,-2.2335,-2.38787,-3.15555,-2.83928,-3.60271,-4.30168,-0.699947,-0.411484,-1.09729,-1.12472,-1.2834,-1.20408,-2.17458,-1.26745,-1.60358,-2.38787,-1.76893,-2.71062,-1.99205,-2.78317,-2.51635,-2.3826,-2.87032,-3.00065,-3.45658,-3.82456,-4.30168,8.7407,73.302,8.5087,0.941546215,1.865115824,0.929863212
147,socfb-Caltech36_network_147,-0.068074,-4.00065,-4.30168,-2.11699,-2.43245,-3.39859,-2.67843,-3.39859,-4.30168,-0.708838,-0.426446,-1.07948,-1.10772,-1.29351,-1.16591,-2.15246,-1.28008,-1.54201,-2.40959,-1.74058,-2.74538,-1.95338,-2.95926,-2.66821,-2.28465,-2.7702,-3.09756,-3.18774,-3.69962,-4.30168,9.1101,73.581,8.854,0.959523144,1.866765686,0.947139518
148,socfb-Caltech36_network_148,-0.076507,-4.30168,-4.30168,-2.2723,-2.50929,-3.30168,-2.69962,-3.52353,-4.00065,-0.708617,-0.409475,-1.10633,-1.10744,-1.29266,-1.18607,-2.17783,-1.24363,-1.64176,-2.47561,-1.77793,-2.85452,-1.92693,-2.88671,-2.71062,-2.29308,-2.83928,-3.12559,-3.30168,-4.00065,-4.30168,8.8251,73.368,8.5873,0.945719635,1.86550668,0.933856635
149,socfb-Caltech36_network_149,-0.067404,-4.30168,-4.30168,-2.22613,-2.51635,-3.69962,-2.7219,-3.39859,-4.30168,-0.721555,-0.420468,-1.09029,-1.09109,-1.26906,-1.18243,-2.11984,-1.23312,-1.59326,-2.28465,-1.78846,-2.66821,-1.95729,-2.97946,-2.67843,-2.37226,-2.7219,-3.07123,-3.39859,-4.00065,-4.30168,9.0836,73.56,8.8289,0.958258002,1.866641721,0.945906598
150,socfb-Caltech36_network_150,-0.069343,-3.07123,-4.00065,-2.11416,-2.40405,-3.2225,-2.62044,-3.52353,-4.30168,-0.704534,-0.413951,-1.08367,-1.13201,-1.29564,-1.20408,-2.13436,-1.25402,-1.62225,-2.3932,-1.81454,-2.7219,-1.90201,-2.87032,-2.55349,-2.39859,-2.90374,-2.95926,-3.45658,-4.00065,-4.30168,9.0404,73.529,8.7895,0.956187647,1.86645866,0.94396417
151,socfb-Caltech36_network_151,-0.075753,-3.26029,-3.82456,-2.12559,-2.45658,-3.30168,-2.82456,-4.30168,-4.30168,-0.693904,-0.416659,-1.10495,-1.12156,-1.26745,-1.21532,-2.17783,-1.2361,-1.60972,-2.37226,-1.82892,-2.92147,-1.9251,-2.97946,-2.7219,-2.34744,-2.81032,-3.07123,-3.52353,-4.00065,-4.30168,8.8464,73.384,8.6078,0.946766573,1.86560138,0.934892168
152,socfb-Caltech36_network_152,-0.074813,-3.82456,-4.30168,-2.20131,-2.30605,-3.52353,-2.67843,-3.69962,-4.30168,-0.680609,-0.422528,-1.11898,-1.10138,-1.28465,-1.21532,-2.15246,-1.28132,-1.58987,-2.43245,-1.73939,-2.6889,-1.94185,-2.92147,-2.73348,-2.31941,-2.7702,-3.09756,-3.69962,-3.69962,-4.30168,8.866,73.399,8.6256,0.947727727,1.865690143,0.935789314
153,socfb-Caltech36_network_153,-0.070402,-3.69962,-4.30168,-2.32396,-2.69962,-3.82456,-2.93995,-4.30168,-4.30168,-0.687945,-0.416263,-1.11332,-1.11557,-1.25714,-1.18045,-2.09756,-1.27027,-1.64463,-2.36718,-1.79114,-2.63892,-1.99633,-3.04641,-2.57741,-2.31491,-2.97946,-3.00065,-3.60271,-4.00065,-4.30168,9.0037,73.502,8.7548,0.954421016,1.866299156,0.942246229
154,socfb-Caltech36_network_154,-0.072733,-4.30168,-4.30168,-2.14634,-2.35229,-3.34744,-2.75761,-3.69962,-4.00065,-0.718822,-0.410311,-1.12242,-1.10385,-1.27967,-1.18607,-2.13733,-1.2444,-1.61415,-2.44435,-1.74538,-2.64847,-1.96322,-2.95926,-2.61148,-2.32855,-2.87032,-3.02293,-3.69962,-4.00065,-4.30168,8.8933,73.417,8.6516,0.949062943,1.865796634,0.937096432
155,socfb-Caltech36_network_155,-0.073296,-3.82456,-4.00065,-2.16496,-2.35229,-3.30168,-2.65823,-3.82456,-4.00065,-0.693797,-0.425925,-1.10856,-1.07948,-1.29908,-1.22033,-2.07637,-1.2335,-1.60972,-2.42087,-1.75761,-2.61148,-1.94185,-2.85452,-2.75761,-2.36718,-2.93995,-3.12559,-3.30168,-4.00065,-4.30168,8.9101,73.432,8.6667,0.949882578,1.865885357,0.937853764
156,socfb-Caltech36_network_156,-0.071361,-3.69962,-4.30168,-2.16496,-2.34264,-3.52353,-2.75761,-3.39859,-4.30168,-0.697131,-0.426041,-1.08578,-1.12041,-1.29479,-1.1775,-2.19109,-1.23461,-1.61148,-2.3572,-1.78185,-2.66821,-1.91429,-2.93995,-2.63892,-2.44435,-2.73348,-2.90374,-3.45658,-4.00065,-4.30168,8.9473,73.459,8.7016,0.951691999,1.866045012,0.939599116
157,socfb-Caltech36_network_157,-0.074453,-4.30168,-4.30168,-2.11135,-2.36216,-3.34744,-2.58568,-3.52353,-4.30168,-0.69832,-0.415416,-1.13171,-1.09594,-1.26826,-1.19447,-2.09756,-1.27761,-1.64367,-2.40405,-1.75145,-2.67843,-1.98781,-3.07123,-2.67843,-2.31045,-2.95926,-3.04641,-3.34744,-3.69962,-4.30168,8.8841,73.413,8.6432,0.948613438,1.865772972,0.936674563
158,socfb-Caltech36_network_158,-0.073827,-4.30168,-4.30168,-2.17458,-2.3826,-3.69962,-2.7702,-3.82456,-4.30168,-0.698753,-0.417566,-1.13763,-1.09029,-1.2727,-1.19008,-2.13142,-1.25208,-1.62682,-2.43245,-1.74177,-2.83928,-1.93619,-2.90374,-2.7219,-2.32855,-2.74538,-3.34744,-3.34744,-3.82456,-4.30168,8.8663,73.397,8.6257,0.947742422,1.865678309,0.935794349
159,socfb-Caltech36_network_159,-0.074365,-4.00065,-4.30168,-2.19447,-2.51635,-3.52353,-2.83928,-3.60271,-4.30168,-0.704644,-0.408419,-1.11247,-1.11107,-1.27515,-1.21107,-2.14332,-1.24363,-1.62866,-2.47561,-1.78713,-2.78317,-1.93807,-3.02293,-2.85452,-2.29308,-2.66821,-3.18774,-3.52353,-4.00065,-4.30168,8.9126,73.436,8.6692,0.950004416,1.865909013,0.937979022
160,socfb-Caltech36_network_160,-0.061784,-4.30168,-4.30168,-2.13733,-2.3572,-3.45658,-2.62044,-3.39859,-4.30168,-0.697239,-0.411372,-1.108,-1.11079,-1.28215,-1.22613,-2.10302,-1.2834,-1.62135,-2.39859,-1.78449,-2.6889,-1.94375,-2.92147,-2.61148,-2.36718,-2.71062,-2.93995,-3.45658,-3.82456,-4.30168,9.3047,73.716,9.0355,0.968702375,1.867561761,0.95595219
161,socfb-Caltech36_network_161,-0.070103,-3.52353,-3.82456,-2.20477,-2.42087,-3.45658,-2.69962,-4.00065,-4.30168,-0.720414,-0.412772,-1.0574,-1.1282,-1.29266,-1.1618,-2.14031,-1.25871,-1.60972,-2.43836,-1.7898,-2.78317,-2.03451,-2.88671,-2.66821,-2.38787,-2.75761,-3.07123,-3.82456,-3.82456,-4.30168,9.0267,73.519,8.7763,0.955529009,1.866399591,0.94331146
162,socfb-Caltech36_network_162,-0.054377,-3.34744,-4.30168,-2.10028,-2.29736,-3.52353,-2.83928,-4.00065,-4.30168,-0.715319,-0.423274,-1.09729,-1.07975,-1.28842,-1.18375,-2.19447,-1.26266,-1.57577,-2.3932,-1.73701,-2.73348,-1.95533,-2.7702,-2.59411,-2.31491,-2.90374,-3.04641,-3.60271,-3.82456,-4.30168,9.5324,73.865,9.2472,0.979202258,1.868438702,0.966010251
163,socfb-Caltech36_network_163,-0.067955,-4.00065,-4.00065,-2.23722,-2.54581,-3.69962,-3.02293,-3.82456,-4.30168,-0.69198,-0.417112,-1.09567,-1.10939,-1.30648,-1.20338,-2.06113,-1.24899,-1.68259,-2.38787,-1.76512,-2.81032,-1.85764,-2.93995,-2.61148,-2.30605,-2.75761,-3.15555,-3.69962,-3.82456,-4.30168,9.0949,73.569,8.8397,0.958797928,1.866694853,0.946437526
164,socfb-Caltech36_network_164,-0.061016,-3.69962,-4.30168,-2.17458,-2.41519,-3.82456,-2.65823,-3.30168,-3.82456,-0.682275,-0.423217,-1.09974,-1.11529,-1.3176,-1.18541,-2.17783,-1.29053,-1.57659,-2.42662,-1.79518,-2.71062,-1.93061,-2.87032,-2.55349,-2.23722,-2.69962,-2.93995,-3.69962,-3.52353,-4.30168,9.2839,73.7,9.0161,0.967730454,1.867467488,0.95501872
165,socfb-Caltech36_network_165,-0.078403,-4.30168,-4.30168,-2.20477,-2.43245,-3.82456,-2.95926,-3.69962,-4.30168,-0.692514,-0.421954,-1.09539,-1.11388,-1.31805,-1.17587,-2.10302,-1.24937,-1.60532,-2.41519,-1.77405,-2.69962,-2.00502,-2.97946,-2.45658,-2.31491,-2.62044,-3.04641,-3.26029,-3.82456,-4.30168,8.7513,73.309,8.5185,0.942072572,1.865157295,0.930363128
166,socfb-Caltech36_network_166,-0.069251,-4.30168,-4.30168,-2.24098,-2.44435,-3.60271,-2.6889,-3.45658,-4.30168,-0.713409,-0.418076,-1.08604,-1.08657,-1.27843,-1.17458,-2.1618,-1.27925,-1.61954,-2.36216,-1.7702,-2.74538,-1.95143,-2.88671,-2.64847,-2.3826,-2.7702,-2.93995,-3.26029,-4.00065,-4.30168,9.0277,73.519,8.7767,0.955577119,1.866399591,0.943331254
167,socfb-Caltech36_network_167,-0.068592,-3.69962,-4.30168,-2.18441,-2.3826,-3.82456,-2.74538,-3.45658,-4.30168,-0.698537,-0.41367,-1.12472,-1.108,-1.28173,-1.21072,-2.10302,-1.26425,-1.5709,-2.3932,-1.77405,-2.75761,-1.9774,-2.95926,-2.54581,-2.32855,-2.88671,-2.88671,-3.60271,-4.30168,-4.30168,9.0604,73.544,8.8075,0.957147371,1.866547247,0.944852652
168,socfb-Caltech36_network_168,-0.070394,-3.69962,-4.00065,-2.12559,-2.3774,-3.60271,-2.62958,-3.26029,-3.82456,-0.689533,-0.415247,-1.12414,-1.11107,-1.29995,-1.22105,-2.15555,-1.23536,-1.6106,-2.54581,-1.77664,-2.65823,-1.96522,-2.88671,-2.57741,-2.36216,-2.82456,-3.15555,-3.52353,-4.30168,-4.30168,8.9807,73.484,8.7329,0.953310189,1.866192788,0.941158487
169,socfb-Caltech36_network_169,-0.075543,-3.2225,-4.30168,-2.17458,-2.3774,-3.30168,-2.75761,-3.39859,-4.30168,-0.678535,-0.414007,-1.13113,-1.12156,-1.2727,-1.21925,-2.16814,-1.25363,-1.62499,-2.45042,-1.79653,-2.78317,-2.00065,-2.93995,-2.6889,-2.40959,-2.79653,-3.2225,-3.34744,-3.69962,-4.30168,8.8097,73.354,8.5721,0.944961119,1.865423801,0.933087229
170,socfb-Caltech36_network_170,-0.053275,-4.30168,-4.30168,-2.16814,-2.52353,-3.45658,-2.90374,-4.30168,-4.30168,-0.729972,-0.418417,-1.08552,-1.08843,-1.26745,-1.18342,-2.15555,-1.26745,-1.5481,-2.36718,-1.74177,-2.73348,-1.97127,-2.97946,-2.56929,-2.22613,-2.83928,-2.88671,-3.30168,-4.00065,-4.30168,9.6045,73.913,9.3143,0.982474761,1.86872083,0.969150222
171,socfb-Caltech36_network_171,-0.06668,-3.69962,-4.30168,-2.26029,-2.43245,-3.60271,-2.74538,-3.69962,-4.00065,-0.703986,-0.416886,-1.08631,-1.10578,-1.29564,-1.18975,-2.10578,-1.28173,-1.59411,-2.39859,-1.79518,-2.75761,-1.90723,-2.78317,-2.57741,-2.31941,-2.83928,-2.97946,-3.30168,-3.82456,-4.30168,9.1433,73.604,8.8845,0.96110297,1.866901417,0.948632992
172,socfb-Caltech36_network_172,-0.07677,-4.30168,-4.30168,-2.20477,-2.3932,-3.69962,-2.87032,-3.82456,-4.30168,-0.689745,-0.410757,-1.09838,-1.11051,-1.29951,-1.21213,-2.07123,-1.26147,-1.65724,-2.50234,-1.80753,-2.78317,-1.97127,-2.92147,-2.75761,-2.3774,-2.83928,-3.12559,-3.45658,-3.45658,-4.30168,8.7898,73.339,8.5547,0.943978993,1.865334984,0.932204784
173,socfb-Caltech36_network_173,-0.057246,-3.82456,-4.30168,-2.2225,-2.50929,-3.45658,-2.90374,-3.69962,-4.30168,-0.691553,-0.421783,-1.11501,-1.09029,-1.27802,-1.19754,-2.12559,-1.26665,-1.57659,-2.40405,-1.81172,-2.7219,-1.95729,-2.81032,-2.63892,-2.30168,-2.71062,-3.04641,-3.45658,-3.82456,-4.30168,9.4377,73.804,9.1595,0.974866168,1.8680799,0.961871767
174,socfb-Caltech36_network_174,-0.058348,-3.82456,-4.30168,-2.09217,-2.35229,-3.82456,-2.83928,-3.60271,-4.30168,-0.716785,-0.420468,-1.05914,-1.10468,-1.28256,-1.18177,-2.18111,-1.27967,-1.56608,-2.38787,-1.83186,-2.73348,-1.92693,-2.95926,-2.60271,-2.32855,-2.82456,-3.07123,-3.82456,-3.69962,-4.30168,9.3757,73.762,9.1014,0.972003703,1.867832684,0.959108202
175,socfb-Caltech36_network_175,-0.0711,-4.00065,-4.30168,-2.20477,-2.36718,-3.39859,-2.71062,-3.30168,-4.30168,-0.697131,-0.417963,-1.12501,-1.09512,-1.2965,-1.21107,-2.14031,-1.26227,-1.5807,-2.44435,-1.71062,-2.67843,-1.97127,-2.7702,-2.55349,-2.3572,-2.85452,-2.83928,-3.82456,-3.52353,-4.30168,8.9491,73.46,8.7027,0.951779361,1.866050924,0.939654013
176,socfb-Caltech36_network_176,-0.063226,-3.82456,-4.30168,-2.28465,-2.34264,-3.52353,-2.87032,-4.00065,-4.30168,-0.697131,-0.416999,-1.12098,-1.09405,-1.29736,-1.18574,-2.18774,-1.2513,-1.57659,-2.43245,-1.7898,-2.75761,-1.98153,-2.88671,-2.64847,-2.28465,-2.81032,-3.07123,-3.52353,-4.00065,-4.30168,9.2143,73.652,8.951,0.964462348,1.867184544,0.951871557
177,socfb-Caltech36_network_177,-0.069428,-3.45658,-4.30168,-2.22613,-2.52353,-3.82456,-2.73348,-3.52353,-4.30168,-0.706075,-0.411819,-1.09432,-1.10578,-1.32809,-1.1749,-2.2225,-1.25597,-1.63798,-2.31045,-1.77534,-2.63892,-1.97127,-2.75761,-2.64847,-2.26425,-2.88671,-2.92147,-3.52353,-4.30168,-4.30168,8.9932,73.492,8.7452,0.953914252,1.866240066,0.941769746
178,socfb-Caltech36_network_178,-0.073439,-4.30168,-4.30168,-2.42087,-2.58568,-3.45658,-2.6889,-3.60271,-4.30168,-0.707067,-0.421325,-1.08262,-1.07021,-1.2723,-1.1989,-2.1618,-1.25753,-1.59925,-2.34744,-1.77924,-3.00065,-1.93619,-2.88671,-2.71062,-2.3826,-2.85452,-3.04641,-3.60271,-4.30168,-4.30168,8.939,73.456,8.6945,0.951288937,1.866027275,0.939244612
179,socfb-Caltech36_network_179,-0.066513,-3.69962,-4.30168,-2.20477,-2.48214,-3.30168,-2.69962,-3.82456,-4.30168,-0.699947,-0.412323,-1.09351,-1.1207,-1.30299,-1.18012,-2.21178,-1.23275,-1.64558,-2.42662,-1.86393,-2.64847,-2.02984,-2.81032,-2.60271,-2.32396,-2.73348,-2.90374,-3.34744,-3.82456,-4.30168,9.1266,73.591,8.8699,0.960309017,1.866824704,0.947918724
