Network,Network,Assortivity,GFD1,GFD2,GFD3,GFD4,GFD5,GFD6,GFD7,GFD8,GFD9,GFD10,GFD11,GFD12,GFD13,GFD14,GFD15,GFD16,GFD17,GFD18,GFD19,GFD20,GFD21,GFD22,GFD23,GFD24,GFD25,GFD26,GFD27,GFD28,GFD29,Hawkes,Eigen,SIS,LOG_Hawkes,LOG_Eigen,LOG_SIS
121,soc-dolphins_network_121,-0.1098,-1.79653,-3.02293,-1.08816,-1.45473,-2.47561,-1.92693,-3.45658,-4.30168,-0.566721,-0.4297,-1.41463,-1.38365,-1.45411,-1.63051,-2.26029,-1.30913,-2.47561,-3.15555,-2.50234,-2.92147,-2.28465,-3.82456,-4.30168,-3.34744,-3.39859,-4.30168,-4.30168,-4.30168,-4.30168,7.5378,6.7987,6.4173,0.87724461,0.832425878,0.807352342
122,soc-dolphins_network_122,-0.11851,-1.80614,-2.97946,-1.06464,-1.44859,-2.47561,-1.9733,-3.04641,-4.30168,-0.557231,-0.441044,-1.39535,-1.42604,-1.43717,-1.69962,-2.13436,-1.3436,-2.24478,-2.88671,-2.27638,-3.07123,-2.24478,-4.00065,-4.30168,-3.26029,-3.2225,-4.30168,-4.30168,-4.30168,-4.30168,7.9009,6.8537,6.6412,0.897676565,0.835925091,0.822246559
123,soc-dolphins_network_123,-0.025301,-1.81313,-3.2225,-1.08657,-1.44981,-2.48877,-2.00065,-3.07123,-4.30168,-0.567842,-0.432802,-1.42952,-1.35769,-1.4828,-1.57741,-2.05371,-1.34503,-2.31491,-2.81032,-2.34744,-3.09756,-2.26826,-4.30168,-4.30168,-3.26029,-3.34744,-4.30168,-4.30168,-4.30168,-4.30168,8.2827,6.8868,6.9174,0.918171931,0.838017471,0.83994289
124,soc-dolphins_network_124,-0.11415,-1.74901,-3.18774,-1.06767,-1.43362,-2.51635,-2.044,-3.45658,-4.30168,-0.578225,-0.421439,-1.39697,-1.42952,-1.48346,-1.6672,-2.10302,-1.32717,-2.45042,-2.88671,-2.42087,-2.97946,-2.24478,-3.60271,-4.30168,-3.26029,-3.26029,-4.30168,-4.30168,-4.30168,-4.30168,7.7553,6.8326,6.5586,0.889598602,0.834585997,0.816811145
125,soc-dolphins_network_125,0.0043172,-1.80062,-3.18774,-1.05964,-1.45596,-2.38787,-2.06868,-3.2225,-4.30168,-0.570415,-0.426272,-1.42087,-1.46032,-1.48478,-1.71622,-2.02984,-1.25911,-2.36216,-3.18774,-2.56929,-2.85452,-2.26029,-4.00065,-4.30168,-3.45658,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,8.5856,6.916,7.1242,0.933770651,0.839854985,0.852736103
126,soc-dolphins_network_126,-0.025301,-1.86235,-3.2225,-1.0981,-1.50441,-2.61148,-1.96723,-3.18774,-4.30168,-0.55125,-0.438775,-1.47173,-1.35621,-1.39751,-1.59582,-1.99848,-1.39913,-2.29736,-2.7702,-2.17458,-3.02293,-2.18441,-3.52353,-4.30168,-3.15555,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,8.8817,6.9513,7.2799,0.9484961,0.842066032,0.862125414
127,soc-dolphins_network_127,-0.10631,-1.76386,-3.15555,-1.04883,-1.45411,-2.48214,-1.92328,-3.00065,-4.30168,-0.58819,-0.444409,-1.41745,-1.35918,-1.40515,-1.59496,-2.12559,-1.32994,-2.19109,-2.92147,-2.24478,-2.83928,-2.2225,-3.45658,-4.30168,-3.07123,-3.30168,-4.30168,-4.00065,-4.30168,-4.30168,7.86,6.848,6.6046,0.895422546,0.835563752,0.81984652
128,soc-dolphins_network_128,-0.16294,-1.77405,-2.85452,-1.07457,-1.5058,-2.56132,-1.9251,-3.15555,-4.00065,-0.552796,-0.439788,-1.47821,-1.36067,-1.4046,-1.64367,-2.13142,-1.39052,-2.12849,-2.90374,-2.3572,-2.97946,-2.32855,-3.82456,-3.39859,-3.26029,-3.39859,-3.82456,-4.30168,-4.30168,-4.30168,7.3038,6.7721,6.2279,0.863548872,0.830723362,0.794341631
129,soc-dolphins_network_129,-0.12374,-1.79248,-3.30168,-1.0787,-1.46662,-2.56929,-2.044,-3.45658,-4.30168,-0.558093,-0.430575,-1.4046,-1.41406,-1.47821,-1.72304,-2.09217,-1.2834,-2.52353,-3.15555,-2.41519,-2.83928,-2.30605,-3.69962,-4.30168,-3.2225,-3.12559,-4.30168,-4.30168,-4.30168,-4.30168,7.6752,6.8232,6.5022,0.885089701,0.833988101,0.813060324
130,soc-dolphins_network_130,0.042646,-1.66821,-2.82456,-1.08949,-1.5065,-2.58568,-1.80337,-2.90374,-3.82456,-0.603406,-0.468406,-1.49686,-1.23498,-1.2486,-1.49618,-2.11135,-1.43069,-2.05617,-2.48214,-2.02522,-3.2225,-2.13733,-3.69962,-3.26029,-2.82456,-3.60271,-3.69962,-4.30168,-4.30168,-4.30168,9.8432,7.0256,7.8252,0.993136309,0.84668342,0.893495446
131,soc-dolphins_network_131,-0.026172,-1.75886,-3.12559,-1.07508,-1.47431,-2.53825,-1.92877,-3.07123,-4.30168,-0.551018,-0.453615,-1.49891,-1.36668,-1.40571,-1.60795,-2.06113,-1.36617,-2.11135,-2.93995,-2.10302,-3.15555,-2.2486,-3.30168,-4.30168,-3.02293,-3.60271,-4.30168,-3.82456,-4.30168,-4.30168,9.0457,6.9681,7.3617,0.95644218,0.843114375,0.866978115
132,soc-dolphins_network_132,0.0095439,-1.70071,-3.12559,-1.09432,-1.53676,-2.48214,-1.91075,-3.02293,-4.30168,-0.566402,-0.450239,-1.44737,-1.30561,-1.37226,-1.60795,-2.07637,-1.34264,-2.2298,-2.90374,-2.31941,-2.92147,-2.16496,-4.30168,-4.30168,-3.26029,-3.52353,-4.30168,-4.30168,-4.30168,-4.30168,8.7994,6.9382,7.2457,0.94445306,0.841246815,0.860080349
133,soc-dolphins_network_133,-0.028785,-1.65922,-3.00065,-1.05889,-1.46409,-2.53825,-1.82892,-2.93995,-3.60271,-0.597874,-0.462769,-1.44798,-1.29479,-1.32122,-1.56211,-2.16814,-1.42489,-1.99848,-2.64847,-1.95533,-3.34744,-2.2298,-3.45658,-2.93995,-2.95926,-3.26029,-3.69962,-3.69962,-3.82456,-4.30168,8.7927,6.9465,7.1709,0.944122256,0.84176604,0.855573666
134,soc-dolphins_network_134,-0.15858,-1.66419,-3.00065,-1.08079,-1.43245,-2.57741,-1.97127,-3.09756,-4.30168,-0.571626,-0.425059,-1.4135,-1.47625,-1.43539,-1.67534,-1.95338,-1.3826,-2.40405,-3.07123,-2.24478,-3.15555,-2.32855,-3.60271,-4.30168,-3.52353,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,7.459,6.7967,6.3434,0.872680607,0.832298101,0.802322098
135,soc-dolphins_network_135,-0.11328,-1.79114,-2.95926,-1.05939,-1.45534,-2.50234,-1.94566,-3.00065,-4.30168,-0.552254,-0.456335,-1.44616,-1.35474,-1.41406,-1.62135,-2.07123,-1.39481,-2.21532,-3.07123,-2.06113,-3.04641,-2.32855,-3.52353,-4.30168,-2.88671,-3.30168,-4.30168,-3.82456,-4.30168,-4.30168,7.4676,6.7897,6.3461,0.873181047,0.831850586,0.802506911
136,soc-dolphins_network_136,-0.028785,-1.77924,-3.09756,-1.10302,-1.47625,-2.48877,-2.01388,-3.15555,-3.82456,-0.571788,-0.42807,-1.39373,-1.41973,-1.5323,-1.72076,-1.99205,-1.24363,-2.25246,-3.12559,-2.26425,-2.83928,-2.22613,-3.60271,-3.34744,-3.02293,-3.82456,-4.00065,-4.30168,-4.30168,-4.30168,8.5334,6.9174,7.064,0.931122104,0.83994289,0.849050691
137,soc-dolphins_network_137,-0.068856,-1.73231,-3.04641,-1.08525,-1.49822,-2.58568,-1.97946,-3.12559,-4.30168,-0.546187,-0.444107,-1.44435,-1.38946,-1.45596,-1.65823,-2.04641,-1.37431,-2.20131,-3.04641,-2.10302,-3.04641,-2.2225,-3.82456,-4.30168,-2.95926,-3.45658,-4.30168,-4.00065,-4.30168,-4.30168,8.532,6.924,7.0351,0.931050847,0.840357059,0.847270275
138,soc-dolphins_network_138,0.063553,-1.75886,-2.97946,-1.09838,-1.51564,-2.53083,-1.87032,-2.93995,-3.82456,-0.574628,-0.461512,-1.53825,-1.26947,-1.28674,-1.55739,-2.14332,-1.38365,-2.00721,-2.71062,-2.1618,-2.97946,-2.14634,-3.39859,-2.97946,-2.82456,-3.30168,-3.30168,-3.69962,-4.30168,-4.30168,9.592,7.0065,7.697,0.98190917,0.845501126,0.886321487
139,soc-dolphins_network_139,-0.027914,-1.69423,-3.26029,-1.06138,-1.47821,-2.65823,-1.98153,-3.15555,-4.30168,-0.570576,-0.425752,-1.45042,-1.43245,-1.46536,-1.66519,-2.07123,-1.33041,-2.25636,-3.00065,-2.3332,-2.93995,-2.31941,-4.30168,-4.30168,-3.45658,-3.34744,-4.30168,-3.82456,-4.30168,-4.30168,8.4985,6.9123,7.0515,0.929342279,0.839622579,0.84828151
140,soc-dolphins_network_140,0.0531,-1.69315,-2.81032,-1.08315,-1.5058,-2.59411,-1.85608,-2.82456,-4.30168,-0.565843,-0.482137,-1.49415,-1.28298,-1.30212,-1.54428,-2.04641,-1.36517,-2.02752,-2.60271,-2.08684,-2.82456,-2.21178,-3.39859,-3.60271,-2.87032,-3.45658,-4.00065,-3.82456,-4.30168,-4.30168,9.8335,7.0224,7.8497,0.992708122,0.846485564,0.894853059
141,soc-dolphins_network_141,-0.034012,-1.7601,-3.2225,-1.0697,-1.50303,-2.45658,-1.98153,-3.07123,-4.30168,-0.559742,-0.450729,-1.45473,-1.36517,-1.40903,-1.65528,-1.9733,-1.30648,-2.28884,-2.97946,-2.2486,-2.79653,-2.17783,-4.00065,-4.30168,-3.2225,-3.34744,-4.30168,-4.30168,-4.30168,-4.30168,8.7645,6.9404,7.2131,0.942727145,0.841384501,0.858121953
142,soc-dolphins_network_142,0.060068,-1.76135,-3.2225,-1.08183,-1.49011,-2.62958,-1.91607,-2.97946,-4.30168,-0.593005,-0.439192,-1.49347,-1.31401,-1.39805,-1.58318,-2.01388,-1.3078,-2.19109,-2.67843,-2.17783,-2.71062,-2.11135,-4.30168,-4.30168,-3.07123,-3.18774,-4.30168,-4.30168,-4.30168,-4.30168,9.8614,7.0256,7.8719,0.993938575,0.84668342,0.896079568
143,soc-dolphins_network_143,-0.020945,-1.85764,-3.09756,-1.10828,-1.48346,-2.40959,-1.88338,-2.93995,-4.30168,-0.575117,-0.456769,-1.41014,-1.32948,-1.36116,-1.57577,-2.05864,-1.32396,-2.09217,-2.87032,-2.09756,-2.87032,-2.18774,-3.12559,-3.82456,-2.90374,-2.88671,-3.69962,-4.30168,-4.30168,-4.30168,9.254,6.9892,7.4617,0.966329495,0.844427468,0.872837784
144,soc-dolphins_network_144,-0.013976,-1.76639,-2.93995,-1.0397,-1.50303,-2.59411,-1.90723,-2.93995,-4.30168,-0.548328,-0.463336,-1.54428,-1.32396,-1.35425,-1.58235,-2.05864,-1.44859,-2.08949,-2.82456,-2.15246,-3.12559,-2.2486,-3.69962,-3.26029,-3.09756,-3.45658,-4.30168,-4.00065,-4.30168,-4.30168,8.6907,6.9303,7.1498,0.939054758,0.840752035,0.854293894
145,soc-dolphins_network_145,-0.099345,-1.70289,-2.97946,-1.06113,-1.48214,-2.74538,-1.94375,-3.30168,-4.30168,-0.549018,-0.4478,-1.51993,-1.35132,-1.42259,-1.60184,-1.99205,-1.4046,-2.34744,-2.73348,-2.2486,-3.2225,-2.24478,-4.30168,-4.30168,-3.18774,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,7.7974,6.8345,6.5775,0.891949814,0.834706748,0.818060857
146,soc-dolphins_network_146,0.025224,-1.71397,-2.87032,-1.0654,-1.4769,-2.58568,-1.86393,-3.00065,-4.30168,-0.582598,-0.459821,-1.47302,-1.31134,-1.33884,-1.56929,-2.15555,-1.36971,-2.04641,-2.87032,-2.01838,-3.00065,-2.29736,-3.45658,-3.60271,-2.82456,-3.09756,-3.45658,-4.30168,-4.30168,-4.30168,9.7243,7.0214,7.7601,0.987858349,0.846423715,0.889867318
147,soc-dolphins_network_147,-0.069727,-1.79653,-3.39859,-1.08393,-1.50028,-2.51635,-2.13733,-3.60271,-4.30168,-0.564091,-0.40345,-1.40077,-1.51921,-1.58318,-1.76765,-1.98362,-1.23797,-2.6889,-3.30168,-2.82456,-2.73348,-2.46917,-4.30168,-4.30168,-4.00065,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,8.0899,6.8717,6.7992,0.907943153,0.837064191,0.832457816
148,soc-dolphins_network_148,-0.077567,-1.71735,-3.15555,-1.04257,-1.51281,-2.52353,-1.85297,-2.93995,-4.30168,-0.575933,-0.455591,-1.51493,-1.29393,-1.35819,-1.55117,-2.09756,-1.39373,-2.24098,-2.63892,-2.26029,-2.95926,-2.16814,-3.69962,-3.30168,-3.26029,-3.82456,-4.00065,-4.30168,-4.30168,-4.30168,8.0395,6.8659,6.7254,0.90522904,0.836697474,0.82771812
149,soc-dolphins_network_149,-0.095861,-1.73701,-3.04641,-1.06996,-1.47496,-2.67843,-1.92693,-3.12559,-4.30168,-0.568564,-0.443987,-1.41014,-1.3884,-1.41575,-1.59925,-2.07637,-1.3847,-2.20131,-2.81032,-2.15246,-2.92147,-2.27638,-3.60271,-2.97946,-3.18774,-3.02293,-3.69962,-4.00065,-4.30168,-4.30168,7.9454,6.8545,6.6645,0.900115766,0.835975781,0.823767572
150,soc-dolphins_network_150,-0.061887,-1.72649,-3.15555,-1.0871,-1.48544,-2.45658,-1.98571,-3.15555,-4.30168,-0.559349,-0.442543,-1.44375,-1.32948,-1.43128,-1.65332,-2.10028,-1.35229,-2.2723,-2.92147,-2.30168,-3.12559,-2.19447,-3.45658,-3.39859,-3.69962,-3.45658,-4.30168,-4.30168,-4.30168,-4.30168,8.3753,6.9015,6.959,0.923000372,0.838943492,0.842546836
151,soc-dolphins_network_151,-0.3328,-1.72304,-3.00065,-1.0697,-1.43128,-2.56929,-2.00065,-3.26029,-4.30168,-0.561555,-0.431101,-1.3484,-1.4572,-1.45783,-1.66021,-2.14031,-1.38051,-2.40959,-3.02293,-2.57741,-2.87032,-2.33789,-3.82456,-4.30168,-3.60271,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,6.3708,6.6078,5.5876,0.804193971,0.82005689,0.747225309
152,soc-dolphins_network_152,0.052228,-1.68573,-2.97946,-1.05273,-1.4828,-2.47561,-1.86235,-3.00065,-4.00065,-0.559978,-0.477816,-1.55661,-1.27884,-1.31986,-1.52936,-2.07896,-1.45165,-2.05371,-2.62958,-2.1227,-3.18774,-2.19109,-3.60271,-3.39859,-2.81032,-3.15555,-4.30168,-4.00065,-4.30168,-4.30168,9.8378,7.0231,7.8563,0.992897989,0.846528852,0.895218059
153,soc-dolphins_network_153,-0.1037,-1.82024,-3.2225,-1.08001,-1.45349,-2.46283,-1.97946,-3.34744,-3.82456,-0.575524,-0.431628,-1.42316,-1.38208,-1.44074,-1.62958,-2.0842,-1.31223,-2.3774,-3.00065,-2.3332,-2.74538,-2.24098,-4.00065,-3.2225,-3.2225,-3.26029,-3.69962,-4.30168,-4.30168,-4.30168,8.4305,6.9174,6.9647,0.925853333,0.83994289,0.842902414
154,soc-dolphins_network_154,0.028708,-1.79789,-3.15555,-1.07482,-1.49145,-2.57741,-1.97535,-3.18774,-4.30168,-0.571868,-0.442663,-1.44677,-1.3436,-1.3738,-1.54657,-2.07379,-1.35229,-2.28465,-2.92147,-2.31491,-3.12559,-2.21532,-3.82456,-4.30168,-3.12559,-3.60271,-4.30168,-4.00065,-4.30168,-4.30168,8.894,6.9454,7.2976,0.949097125,0.841697263,0.863180055
155,soc-dolphins_network_155,-0.28925,-1.71397,-2.88671,-1.07226,-1.51564,-2.62044,-1.95533,-3.07123,-4.30168,-0.555125,-0.442963,-1.38628,-1.41406,-1.36366,-1.6475,-2.21178,-1.38365,-2.30168,-2.92147,-2.31045,-2.87032,-2.41519,-3.82456,-4.30168,-3.04641,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,6.5259,6.6392,5.6806,0.814640415,0.822115752,0.754394209
156,soc-dolphins_network_156,0.082717,-1.75886,-2.93995,-1.09892,-1.56211,-2.47561,-1.88671,-3.12559,-4.30168,-0.583761,-0.456335,-1.51849,-1.22214,-1.31715,-1.51921,-2.10578,-1.36116,-2.2225,-2.62044,-2.2335,-2.93995,-2.10856,-3.82456,-2.88671,-2.93995,-3.12559,-4.30168,-4.00065,-4.30168,-4.30168,10.213,7.0494,8.0714,1.009153332,0.848152154,0.90694887
157,soc-dolphins_network_157,0.057455,-1.79114,-3.18774,-1.09243,-1.52789,-2.50234,-1.95143,-3.00065,-4.30168,-0.582433,-0.455406,-1.4861,-1.27515,-1.32304,-1.56369,-2.1618,-1.33789,-2.06363,-2.81032,-1.96522,-3.09756,-2.17458,-3.45658,-4.30168,-2.73348,-3.12559,-4.30168,-3.52353,-4.30168,-4.30168,10.059,7.0413,7.967,1.002554808,0.847652848,0.901294817
158,soc-dolphins_network_158,0.02958,-1.78054,-3.18774,-1.08816,-1.51921,-2.62958,-1.96723,-2.93995,-4.30168,-0.566881,-0.448226,-1.4861,-1.32533,-1.36971,-1.58735,-2.11699,-1.33601,-2.01838,-2.7702,-2.19447,-3.07123,-2.19109,-3.69962,-4.30168,-2.92147,-3.52353,-4.30168,-4.00065,-4.30168,-4.30168,9.4273,6.9943,7.6233,0.974387328,0.844744256,0.882143011
159,soc-dolphins_network_159,-0.0061361,-1.78449,-3.18774,-1.08763,-1.48082,-2.53083,-1.95533,-3.15555,-4.30168,-0.563218,-0.452139,-1.41859,-1.38523,-1.41802,-1.67329,-2.06868,-1.26745,-2.18774,-2.87032,-2.09756,-2.67843,-2.25246,-3.39859,-4.30168,-3.04641,-3.26029,-4.30168,-4.30168,-4.30168,-4.30168,9.46,7.0002,7.6382,0.975891136,0.845110448,0.882991026
160,soc-dolphins_network_160,-0.068856,-1.81596,-3.04641,-1.06288,-1.46536,-2.65823,-1.9495,-3.18774,-4.00065,-0.561081,-0.440984,-1.44254,-1.3318,-1.40959,-1.61954,-2.10028,-1.41745,-2.33789,-2.88671,-2.20131,-3.12559,-2.26029,-4.00065,-3.30168,-3.52353,-3.34744,-3.82456,-4.30168,-4.30168,-4.30168,8.0613,6.8654,6.7572,0.906405084,0.836665846,0.829766773
161,soc-dolphins_network_161,0.011286,-1.79114,-3.07123,-1.08657,-1.48412,-2.54581,-1.92877,-2.97946,-4.30168,-0.56425,-0.449201,-1.38681,-1.39052,-1.42894,-1.65332,-2.05126,-1.31715,-2.09486,-2.97946,-2.09756,-2.95926,-2.30168,-3.52353,-4.30168,-2.95926,-3.04641,-4.30168,-3.39859,-4.30168,-4.30168,9.1584,6.9786,7.4291,0.961819608,0.843768306,0.870936204
162,soc-dolphins_network_162,-0.005265,-1.70508,-3.02293,-1.05989,-1.43069,-2.50929,-1.8592,-2.92147,-3.69962,-0.579788,-0.464724,-1.41294,-1.35621,-1.37637,-1.61954,-2.2225,-1.32032,-2.17135,-2.82456,-2.12559,-3.02293,-2.17458,-3.39859,-2.73348,-3.00065,-3.39859,-3.18774,-3.69962,-3.69962,-4.30168,9.8521,7.0388,7.7974,0.993528811,0.847498625,0.891949814
163,soc-dolphins_network_163,-0.013976,-1.77534,-3.18774,-1.09729,-1.5114,-2.44435,-2.05126,-3.39859,-4.00065,-0.556528,-0.425348,-1.44314,-1.46283,-1.49347,-1.67432,-2.10856,-1.25832,-2.38787,-3.39859,-2.3826,-2.64847,-2.2189,-3.60271,-3.2225,-3.52353,-3.2225,-3.82456,-4.30168,-4.30168,-4.30168,9.0566,6.9665,7.3992,0.956965187,0.843014641,0.869184766
164,soc-dolphins_network_164,-0.04795,-1.80892,-3.34744,-1.10001,-1.48677,-2.54581,-1.9251,-3.18774,-4.30168,-0.583512,-0.447193,-1.42431,-1.34026,-1.31446,-1.55583,-2.10856,-1.34073,-2.25246,-2.6889,-2.16814,-2.90374,-2.11135,-4.00065,-3.18774,-3.07123,-3.60271,-4.30168,-4.00065,-4.30168,-4.30168,8.1733,6.8761,6.8113,0.91239744,0.837342184,0.833230009
165,soc-dolphins_network_165,-0.10544,-1.73465,-2.93995,-1.09351,-1.47821,-2.50929,-1.98571,-3.26029,-4.30168,-0.563694,-0.418076,-1.38313,-1.44981,-1.47496,-1.67227,-2.09486,-1.35523,-2.46917,-2.97946,-2.57741,-2.90374,-2.34264,-3.82456,-4.30168,-3.52353,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,7.7601,6.8286,6.5631,0.889867318,0.834331674,0.817109022
166,soc-dolphins_network_166,-0.052305,-1.8363,-2.85452,-1.09217,-1.48214,-2.56132,-1.95926,-3.02293,-4.30168,-0.573652,-0.437764,-1.41519,-1.35523,-1.39212,-1.64654,-2.044,-1.33227,-2.16496,-2.93995,-2.24098,-2.85452,-2.23722,-3.82456,-4.30168,-3.09756,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,8.1138,6.8692,6.7952,0.909224298,0.836906161,0.832202244
167,soc-dolphins_network_167,-0.097603,-1.84836,-3.69962,-1.09865,-1.47238,-2.46283,-1.97127,-3.39859,-4.30168,-0.570334,-0.430926,-1.4107,-1.37792,-1.45411,-1.61594,-2.06868,-1.30429,-2.31045,-2.88671,-2.27638,-2.81032,-2.2723,-3.69962,-4.30168,-3.34744,-3.34744,-4.30168,-4.30168,-4.30168,-4.30168,8.0601,6.8712,6.7433,0.90634043,0.83703259,0.828872481
168,soc-dolphins_network_168,-0.015718,-1.78581,-3.18774,-1.09675,-1.49212,-2.48214,-2.01612,-3.39859,-3.82456,-0.565364,-0.42935,-1.40903,-1.41916,-1.47625,-1.67227,-2.04641,-1.2727,-2.38787,-3.07123,-2.34264,-2.74538,-2.23722,-4.30168,-3.30168,-3.12559,-3.45658,-3.82456,-4.30168,-4.30168,-4.30168,8.7104,6.9321,7.1937,0.940038099,0.840864819,0.856952322
169,soc-dolphins_network_169,-0.18471,-1.72765,-3.04641,-1.03334,-1.44314,-2.48214,-1.88338,-3.07123,-4.30168,-0.555436,-0.47762,-1.43421,-1.26947,-1.35918,-1.60532,-2.10578,-1.47431,-2.09486,-2.7702,-2.17458,-3.52353,-2.36216,-4.30168,-4.30168,-3.02293,-3.45658,-4.30168,-4.30168,-4.30168,-4.30168,7.203,6.7576,6.1582,0.857513415,0.829792481,0.789453789
170,soc-dolphins_network_170,0.057455,-1.6889,-2.69962,-1.08183,-1.48544,-2.57741,-1.83481,-2.90374,-3.69962,-0.586179,-0.462517,-1.5375,-1.26866,-1.32625,-1.53009,-2.08684,-1.35967,-2.13436,-2.74538,-2.14332,-3.04641,-2.13142,-4.30168,-2.93995,-3.04641,-3.26029,-3.45658,-4.00065,-4.30168,-4.30168,10.013,7.0388,7.9319,1.000564216,0.847498625,0.89937723
171,soc-dolphins_network_171,-0.11067,-1.74297,-3.04641,-1.06088,-1.46283,-2.71062,-1.86871,-2.90374,-4.30168,-0.561397,-0.458386,-1.47625,-1.35868,-1.3332,-1.58152,-2.06615,-1.43304,-2.13436,-2.93995,-2.07896,-3.18774,-2.31941,-3.69962,-4.30168,-2.73348,-3.34744,-4.30168,-4.30168,-4.30168,-4.30168,7.7593,6.829,6.5424,0.889822543,0.834357113,0.815737093
172,soc-dolphins_network_172,0.033064,-1.70618,-2.78317,-1.07922,-1.48877,-2.50929,-1.81596,-3.00065,-4.30168,-0.586848,-0.473472,-1.53157,-1.28215,-1.26147,-1.5323,-2.08157,-1.38208,-1.99633,-2.62044,-2.05371,-2.87032,-2.17458,-3.69962,-3.15555,-2.7219,-3.39859,-3.69962,-4.30168,-4.30168,-4.30168,9.6855,7.0168,7.7125,0.986122045,0.846139098,0.887195177
173,soc-dolphins_network_173,-0.12112,-1.70729,-3.12559,-1.07457,-1.49686,-2.75761,-1.94375,-2.92147,-4.30168,-0.550941,-0.452323,-1.42894,-1.35671,-1.38787,-1.60271,-2.07637,-1.40959,-2.30605,-2.90374,-2.28049,-3.26029,-2.1618,-4.00065,-3.34744,-3.30168,-3.34744,-4.30168,-4.30168,-4.30168,-4.30168,7.6901,6.8208,6.5055,0.885931987,0.833835315,0.813280681
174,soc-dolphins_network_174,0.044388,-1.76512,-2.87032,-1.07174,-1.50929,-2.55349,-1.81032,-2.81032,-3.82456,-0.591394,-0.474829,-1.51849,-1.22833,-1.23685,-1.54126,-2.11984,-1.44194,-1.98571,-2.7219,-1.90548,-3.39859,-2.28465,-3.39859,-3.04641,-2.75761,-3.26029,-3.2225,-4.30168,-4.30168,-4.30168,9.68,7.0157,7.7116,0.985875357,0.84607101,0.887144495
175,soc-dolphins_network_175,0.013028,-1.77405,-2.97946,-1.08684,-1.49822,-2.59411,-1.91251,-2.85452,-4.30168,-0.582101,-0.436933,-1.46599,-1.38999,-1.34026,-1.60883,-2.1618,-1.33931,-2.15867,-3.04641,-2.10028,-3.00065,-2.21178,-3.39859,-2.93995,-2.87032,-3.26029,-3.45658,-4.00065,-4.00065,-4.30168,8.6504,6.9241,7.1079,0.93703619,0.840363331,0.851741309
176,soc-dolphins_network_176,-0.12983,-1.81454,-3.15555,-1.05716,-1.48478,-2.58568,-1.89685,-3.00065,-4.30168,-0.573084,-0.460885,-1.47302,-1.29865,-1.29266,-1.57577,-2.13436,-1.41745,-2.08949,-2.75761,-2.06868,-3.2225,-2.2298,-3.69962,-4.30168,-2.97946,-3.39859,-4.30168,-3.82456,-4.30168,-4.30168,7.4541,6.7888,6.3345,0.872395215,0.831793014,0.80171234
177,soc-dolphins_network_177,0.016513,-1.90548,-3.26029,-1.1011,-1.49347,-2.63892,-1.91075,-3.09756,-4.30168,-0.587351,-0.442603,-1.42201,-1.33507,-1.36921,-1.54353,-2.00942,-1.33413,-2.11135,-2.87032,-2.06363,-3.04641,-2.11416,-3.69962,-3.04641,-2.95926,-3.52353,-3.82456,-3.82456,-4.30168,-4.30168,9.3855,6.9926,7.5691,0.972457414,0.844638686,0.879044243
178,soc-dolphins_network_178,-0.041852,-1.85297,-3.12559,-1.07431,-1.46981,-2.53825,-1.93619,-3.26029,-4.30168,-0.577241,-0.441044,-1.4348,-1.3572,-1.39805,-1.65332,-2.10302,-1.29351,-2.19109,-2.88671,-2.18441,-2.82456,-2.22613,-4.00065,-4.30168,-3.07123,-3.30168,-4.30168,-4.30168,-4.30168,-4.30168,8.1833,6.8766,6.8374,0.912928473,0.837373763,0.834890988
179,soc-dolphins_network_179,-0.20475,-1.79789,-3.18774,-1.05864,-1.39751,-2.53083,-2.07123,-3.52353,-4.30168,-0.568403,-0.415924,-1.31581,-1.58318,-1.60358,-1.7702,-2.04161,-1.26625,-2.83928,-3.04641,-2.67843,-2.90374,-2.3826,-3.82456,-3.69962,-4.00065,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,7.0727,6.7333,6.1047,0.849585237,0.828227965,0.785664327
180,soc-dolphins_network_180,-0.11764,-1.69745,-3.45658,-1.04956,-1.45473,-2.43836,-1.96322,-3.18774,-4.30168,-0.56969,-0.433448,-1.43598,-1.46853,-1.4679,-1.73348,-2.07896,-1.28091,-2.39859,-3.07123,-2.40405,-2.7219,-2.18441,-4.30168,-4.30168,-3.34744,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,7.8563,6.8469,6.6123,0.895218059,0.835493985,0.820352549
